Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
2011,Bundesliga,Borussia M.Gladbach,Juan Arango Borussia M.Gladbach/34/AM(L) ,Juan Arango,31,AM(L) ,180,76,34,34,34,0,3030,6,12,4,-,2.9,70.9,2,2,7.57
2011,Bundesliga,Borussia M.Gladbach,Tony Jantschke Borussia M.Gladbach/24/D(CR) ,Tony Jantschke,21,D(CR) ,177,74,31(1),32,31,1,2825,1,1,5,-,0.3,80.6,1.3,-,7.35
2011,Bundesliga,Borussia M.Gladbach,Roman Neustädter Borussia M.Gladbach/26/D(C)^DM(C) ,Roman Neustädter,23,D(C)^DM(C) ,190,83,33,33,33,0,2905,-,1,2,-,0.5,84.1,1.5,-,7.31
2011,Bundesliga,Borussia M.Gladbach,Dante Borussia M.Gladbach/31/D(C) ,Dante,28,D(C) ,188,87,33,33,33,0,2970,-,-,7,-,0.4,88.2,1.4,1,7.28
2011,Bundesliga,Borussia M.Gladbach,Martin Stranzl Borussia M.Gladbach/34/D(CR) ,Martin Stranzl,31,D(CR) ,191,83,21(1),22,21,1,1786,-,-,5,-,0.3,87.2,2.7,1,7.25
2011,Bundesliga,Borussia M.Gladbach,Filip Daems Borussia M.Gladbach/35/D(CL) ,Filip Daems,32,D(CL) ,181,79,31,31,31,0,2790,3,1,1,-,0.4,85.1,0.9,2,7.12
2011,Bundesliga,Borussia M.Gladbach,Marc-André ter Stegen Borussia M.Gladbach/22/GK ,Marc-André ter Stegen,19,GK ,189,82,34,34,34,0,3060,-,-,-,-,-,73.2,0.1,1,7.11
2011,Bundesliga,Borussia M.Gladbach,Patrick Herrmann Borussia M.Gladbach/23/AM(R)^FW ,Patrick Herrmann,20,AM(R)^FW ,179,70,22(5),27,22,5,1759,6,7,3,-,1.1,72.6,0.3,1,7.11
2011,Bundesliga,Borussia M.Gladbach,Mike Hanke Borussia M.Gladbach/30/FW ,Mike Hanke,27,FW ,185,85,29(2),31,29,2,2361,8,2,1,-,1.9,74.5,1.3,2,7.06
2011,Bundesliga,Borussia M.Gladbach,Roel Brouwers Borussia M.Gladbach/32/D(C) ,Roel Brouwers,29,D(C) ,192,82,17(4),21,17,4,1643,-,1,3,1,0.1,90.3,1,-,6.91
2011,Bundesliga,Borussia M.Gladbach,Havard Nordtveit Borussia M.Gladbach/24/D(C)^DM(C) ,Havard Nordtveit,21,D(C)^DM(C) ,188,83,27(4),31,27,4,2389,1,-,5,-,0.7,80.4,1,-,6.9
2011,Bundesliga,Borussia M.Gladbach,Raul Bobadilla Borussia M.Gladbach/27/AM(R)^FW ,Raul Bobadilla,24,AM(R)^FW ,181,88,5(10),15,5,10,544,1,2,4,-,1.5,75.3,0.5,-,6.62
2011,Bundesliga,Borussia M.Gladbach,Igor de Camargo Borussia M.Gladbach/31/AM(C)^FW ,Igor de Camargo,28,AM(C)^FW ,187,83,11(14),25,11,14,1245,5,1,2,-,1.2,68.6,1.1,-,6.58
2011,Bundesliga,Borussia M.Gladbach,Julian Korb Borussia M.Gladbach/22/D(R) ,Julian Korb,19,D(R) ,177,69,0(1),1,0,1,18,-,-,-,-,-,100,-,-,6.57
2011,Bundesliga,Borussia M.Gladbach,Alexander Ring Borussia M.Gladbach/23/AM(R) ,Alexander Ring,20,AM(R) ,173,72,1(7),8,1,7,234,-,-,-,-,0.6,78,0.1,-,6.49
2011,Bundesliga,Borussia M.Gladbach,Tolga Cigerci Borussia M.Gladbach/22/M(CR) ,Tolga Cigerci,19,M(CR) ,185,80,1(1),2,1,1,77,-,-,-,-,-,89.7,-,-,6.42
2011,Bundesliga,Borussia M.Gladbach,Thorben Marx Borussia M.Gladbach/33/DM(C) ,Thorben Marx,30,DM(C) ,184,83,7(12),19,7,12,667,-,-,3,-,0.3,82.9,0.4,-,6.35
2011,Bundesliga,Borussia M.Gladbach,Oscar Wendt Borussia M.Gladbach/29/D(L) ,Oscar Wendt,26,D(L) ,181,82,5(9),14,5,9,540,-,-,1,-,0.1,81.7,0.2,-,6.32
2011,Bundesliga,Borussia M.Gladbach,Mathew Leckie Borussia M.Gladbach/23/FW ,Mathew Leckie,20,FW ,181,82,0(9),9,0,9,132,-,-,-,-,0.2,68.5,0.3,-,6.21
2011,Bundesliga,Borussia M.Gladbach,Matthias Zimmermann Borussia M.Gladbach/22/D(R) ,Matthias Zimmermann,19,D(R) ,178,79,0(1),1,0,1,10,-,-,-,-,-,-,-,-,6.14
2011,Bundesliga,Borussia M.Gladbach,Joshua King Borussia M.Gladbach/22/AM(LR) ,Joshua King,19,AM(LR) ,185,83,0(2),2,0,2,24,-,-,-,-,-,55.6,-,-,6.14
2011,Bundesliga,Borussia M.Gladbach,Lukas Rupp Borussia M.Gladbach/23/M(CR) ,Lukas Rupp,20,M(CR) ,178,73,0(3),3,0,3,32,-,-,-,-,-,100,-,-,6.01
2011,Bundesliga,Borussia M.Gladbach,Yuki Otsu Borussia M.Gladbach/24/M ,Yuki Otsu,21,M ,180,74,0(3),3,0,3,36,-,-,-,-,-,61.5,1,-,6
2011,Bundesliga,Borussia M.Gladbach,Amin Younes Borussia M.Gladbach/21/AM(C) ,Amin Younes,18,AM(C) ,168,67,0(1),1,0,1,7,-,-,-,-,-,100,-,-,5.89
2011,Bundesliga,Bayer Leverkusen,Lars Bender Bayer Leverkusen/25/DM(C) ,Lars Bender,22,DM(C) ,184,77,28,28,28,0,2390,4,3,2,-,0.9,82.5,1.2,1,7.5
2011,Bundesliga,Bayer Leverkusen,Stefan Kießling Bayer Leverkusen/30/FW ,Stefan Kießling,27,FW ,191,80,28(6),34,28,6,2637,16,4,4,-,2.2,66.4,4.1,7,7.43
2011,Bundesliga,Bayer Leverkusen,André Schürrle Bayer Leverkusen/23/AM(CLR)^FW ,André Schürrle,20,AM(CLR)^FW ,183,72,30(1),31,30,1,2640,7,4,1,1,2.2,80.7,0.3,3,7.37
2011,Bundesliga,Bayer Leverkusen,Sidney Sam Bayer Leverkusen/26/AM(LR) ,Sidney Sam,23,AM(LR) ,174,71,16(2),18,16,2,1417,4,2,1,-,1.6,86,0.4,2,7.26
2011,Bundesliga,Bayer Leverkusen,Gonzalo Castro Bayer Leverkusen/27/D(LR)^M(CLR) ,Gonzalo Castro13423,24,D(LR)^M(CLR) ,172,73,30(1),31,30,1,2740,2,6,4,1,0.8,77,0.6,-,7.19
2011,Bundesliga,Bayer Leverkusen,Michal Kadlec Bayer Leverkusen/29/D(CL) ,Michal Kadlec,26,D(CL) ,185,76,29,29,29,0,2512,1,4,4,2,0.9,79.7,1.3,1,7.11
2011,Bundesliga,Bayer Leverkusen,Daniel Schwaab Bayer Leverkusen/26/D(CR) ,Daniel Schwaab,23,D(CR) ,186,76,21(2),23,21,2,1911,-,-,2,-,0.2,79.7,1.7,1,7.07
2011,Bundesliga,Bayer Leverkusen,Stefan Reinartz Bayer Leverkusen/25/D(C)^DM(C) ,Stefan Reinartz,22,D(C)^DM(C) ,189,87,26(4),30,26,4,2359,3,3,6,-,0.6,83.7,1,1,7
2011,Bundesliga,Bayer Leverkusen,Renato Augusto Bayer Leverkusen/26/AM(CLR) ,Renato Augusto,23,AM(CLR) ,186,90,16(2),18,16,2,1359,-,2,2,-,1.4,85.2,0.3,1,6.99
2011,Bundesliga,Bayer Leverkusen,Bernd Leno Bayer Leverkusen/22/GK ,Bernd Leno,19,GK ,190,82,33,33,33,0,2970,-,-,1,-,-,62.6,-,2,6.9
2011,Bundesliga,Bayer Leverkusen,Simon Rolfes Bayer Leverkusen/32/DM(C) ,Simon Rolfes,29,DM(C) ,191,83,22(9),31,22,9,1842,3,3,1,-,0.8,80.3,0.9,2,6.89
2011,Bundesliga,Bayer Leverkusen,Michael Ballack Bayer Leverkusen/38/M(C) ,Michael Ballack,35,M(C) ,189,88,15(3),18,15,3,1228,2,1,4,-,1.5,79.8,0.4,-,6.89
2011,Bundesliga,Bayer Leverkusen,Manuel Friedrich Bayer Leverkusen/35/D(C) ,Manuel Friedrich,32,D(C) ,189,87,20(4),24,20,4,1747,1,2,3,-,0.5,85,1.2,-,6.87
2011,Bundesliga,Bayer Leverkusen,Ömer Toprak Bayer Leverkusen/25/D(C) ,Ömer Toprak,22,D(C) ,186,83,26(1),27,26,1,2287,-,-,5,-,0.2,84.5,1,-,6.79
2011,Bundesliga,Bayer Leverkusen,Vedran Corluka Bayer Leverkusen/28/D(CR) ,Vedran Corluka,25,D(CR) ,192,84,7,7,7,0,601,-,1,-,-,0.1,81.8,0.9,-,6.76
2011,Bundesliga,Bayer Leverkusen,Hanno Balitsch Bayer Leverkusen/33/D(R)^DM(C) ,Hanno Balitsch,30,D(R)^DM(C) ,180,80,4(4),8,4,4,445,-,-,4,-,0.4,82.5,0.6,-,6.75
2011,Bundesliga,Bayer Leverkusen,Michael Ortega Bayer Leverkusen/23/M ,Michael Ortega,20,M ,170,69,2(5),7,2,5,293,-,-,-,-,0.7,83,0.4,-,6.73
2011,Bundesliga,Bayer Leverkusen,Eren Derdiyok Bayer Leverkusen/26/FW ,Eren Derdiyok,23,FW ,191,92,11(14),25,11,14,1245,7,2,3,-,1.8,68.9,1.8,1,6.73
2011,Bundesliga,Bayer Leverkusen,Tranquillo Barnetta Bayer Leverkusen/29/AM(CLR) ,Tranquillo Barnetta,26,AM(CLR) ,178,70,3(4),7,3,4,361,-,2,-,-,1,82.8,0.3,-,6.45
2011,Bundesliga,Bayer Leverkusen,Danny Da Costa Bayer Leverkusen/21/D(R) ,Danny Da Costa,18,D(R) ,186,81,5(1),6,5,1,327,-,-,-,-,-,75.4,0.5,-,6.38
2011,Bundesliga,Bayer Leverkusen,Dominik Kohr Bayer Leverkusen/20/DM(C) ,Dominik Kohr,17,DM(C) ,183,75,0(2),2,0,2,25,-,-,-,-,-,63.6,-,-,6.38
2011,Bundesliga,Bayer Leverkusen,Bastian Oczipka Bayer Leverkusen/25/D(L) ,Bastian Oczipka,22,D(L) ,184,87,1(8),9,1,8,231,-,-,-,-,0.2,74.1,0.6,-,6.35
2011,Bundesliga,Bayer Leverkusen,Karim Bellarabi Bayer Leverkusen/24/AM(CR)^FW ,Karim Bellarabi,21,AM(CR)^FW ,183,78,0(10),10,0,10,188,1,-,-,-,0.4,73.1,0.1,-,6.28
2011,Bundesliga,Bayer Leverkusen,Fabian Giefer Bayer Leverkusen/24/GK ,Fabian Giefer,21,GK ,196,93,2,2,2,0,180,-,-,-,-,-,46.9,-,-,6.25
2011,Bundesliga,Bayer Leverkusen,Samed Yesil Bayer Leverkusen/20/FW ,Samed Yesil,17,FW ,180,72,0(1),1,0,1,12,-,-,-,-,1,57.1,-,-,6.13
2011,Bundesliga,Bayer Leverkusen,Nicolai Jørgensen Bayer Leverkusen/23/FW ,Nicolai Jørgensen,20,FW ,190,83,0(1),1,0,1,32,-,-,-,-,-,72.7,-,-,5.93
2011,Bundesliga,VfB Stuttgart,Gotoku Sakai VfB Stuttgart/23/D(LR) ,Gotoku Sakai,20,D(LR) ,176,74,14,14,14,0,1260,-,4,1,-,0.1,74.3,0.2,2,7.62
2011,Bundesliga,VfB Stuttgart,Vedad Ibisevic VfB Stuttgart/30/FW ,Vedad Ibisevic,27,FW ,188,82,15,15,15,0,1350,8,6,3,-,2.9,73.5,1.7,2,7.57
2011,Bundesliga,VfB Stuttgart,Tamas Hajnal VfB Stuttgart/33/M(C) ,Tamas Hajnal,30,M(C) ,167,67,30(3),33,30,3,2509,1,8,1,-,1.5,78.1,0.2,1,7.34
2011,Bundesliga,VfB Stuttgart,Martin Harnik VfB Stuttgart/27/AM(LR)^FW ,Martin Harnik,24,AM(LR)^FW ,185,75,33(1),34,33,1,2797,17,4,4,-,1.8,66.8,2.4,6,7.34
2011,Bundesliga,VfB Stuttgart,Khalid Boulahrouz VfB Stuttgart/32/D(CR) ,Khalid Boulahrouz,29,D(CR) ,183,82,21,21,21,0,1840,2,4,4,1,0.7,74.8,0.7,1,7.3
2011,Bundesliga,VfB Stuttgart,Georg Niedermeier VfB Stuttgart/28/D(C) ,Georg Niedermeier,25,D(C) ,190,80,15(2),17,15,2,1337,-,2,5,-,0.5,83.6,1.7,1,7.21
2011,Bundesliga,VfB Stuttgart,William Kvist VfB Stuttgart/29/DM(C) ,William Kvist,26,DM(C) ,183,80,33,33,33,0,2860,-,2,4,-,0.4,83.6,0.5,-,7.2
2011,Bundesliga,VfB Stuttgart,Matthieu Delpierre VfB Stuttgart/33/D(C) ,Matthieu Delpierre,30,D(C) ,193,86,1,1,1,0,90,-,1,-,-,-,89.1,2,-,7.19
2011,Bundesliga,VfB Stuttgart,Serdar Tasci VfB Stuttgart/27/D(C) ,Serdar Tasci,24,D(C) ,186,80,28,28,28,0,2513,3,-,4,-,0.6,87.8,1.1,-,7.1
2011,Bundesliga,VfB Stuttgart,Stefano Celozzi VfB Stuttgart/25/D(R) ,Stefano Celozzi,22,D(R) ,171,65,2,2,2,0,151,-,-,-,-,0.5,78,0.5,-,7.01
2011,Bundesliga,VfB Stuttgart,Shinji Okazaki VfB Stuttgart/28/AM(LR)^FW ,Shinji Okazaki,25,AM(LR)^FW ,174,76,18(8),26,18,8,1596,7,-,4,-,1.5,82.8,0.5,-,6.97
2011,Bundesliga,VfB Stuttgart,Francisco Javier Rodríguez VfB Stuttgart/33/D(C) ,Francisco Javier Rodríguez,30,D(C) ,191,84,24(2),26,24,2,2196,2,1,4,1,0.5,83.5,2.2,-,6.94
2011,Bundesliga,VfB Stuttgart,Zdravko Kuzmanovic VfB Stuttgart/27/DM(C) ,Zdravko Kuzmanovic,24,DM(C) ,185,83,22(4),26,22,4,1827,5,2,5,-,2,85.5,1,1,6.86
2011,Bundesliga,VfB Stuttgart,Julian Schieber VfB Stuttgart/25/AM(L)^FW ,Julian Schieber,22,AM(L)^FW ,186,83,10(8),18,10,8,982,3,-,1,-,1.3,65.4,1.2,1,6.86
2011,Bundesliga,VfB Stuttgart,Cacau VfB Stuttgart/33/FW ,Cacau,30,FW ,179,74,20(13),33,20,13,2086,8,1,6,-,1.8,74.7,0.4,1,6.84
2011,Bundesliga,VfB Stuttgart,Cristian Molinaro VfB Stuttgart/31/D(L)^M(L) ,Cristian Molinaro,28,D(L)^M(L) ,182,82,19(4),23,19,4,1809,-,5,3,2,0.3,76.6,0.6,-,6.84
2011,Bundesliga,VfB Stuttgart,Sven Ulreich VfB Stuttgart/26/GK ,Sven Ulreich,23,GK ,192,84,34,34,34,0,3060,-,-,3,-,-,60.7,-,2,6.81
2011,Bundesliga,VfB Stuttgart,Arthur Boka VfB Stuttgart/31/D(L)^DM(C)^M(L) ,Arthur Boka,28,D(L)^DM(C)^M(L) ,166,65,10(3),13,10,3,859,-,-,2,-,0.7,72.9,0.4,-,6.79
2011,Bundesliga,VfB Stuttgart,Christian Gentner VfB Stuttgart/29/M(CL) ,Christian Gentner,26,M(CL) ,189,81,16(12),28,16,12,1481,5,3,4,-,1.4,78.1,0.3,1,6.76
2011,Bundesliga,VfB Stuttgart,Ibrahima Traoré VfB Stuttgart/26/AM(LR) ,Ibrahima Traoré,23,AM(LR) ,172,61,1(11),12,1,11,267,1,-,-,-,0.5,78.8,-,-,6.56
2011,Bundesliga,VfB Stuttgart,Timo Gebhart VfB Stuttgart/25/AM(CLR) ,Timo Gebhart,22,AM(CLR) ,183,86,2(10),12,2,10,316,-,-,2,-,0.4,72.8,0.3,-,6.45
2011,Bundesliga,VfB Stuttgart,Pavel Pogrebnyak VfB Stuttgart/30/FW ,Pavel Pogrebnyak,27,FW ,188,91,5(9),14,5,9,578,1,-,1,-,0.7,74.5,1.1,-,6.38
2011,Bundesliga,VfB Stuttgart,Antonio Rüdiger VfB Stuttgart/21/D(CR) ,Antonio Rüdiger,18,D(CR) ,190,85,1,1,1,0,80,-,-,-,-,-,75,1,-,6.24
2011,Bundesliga,VfB Stuttgart,Mamadou Bah VfB Stuttgart/26/M ,Mamadou Bah,23,M ,182,75,0(3),3,0,3,14,-,-,-,-,-,100,-,-,6.06
2011,Bundesliga,VfB Stuttgart,Raphael Holzhauser VfB Stuttgart/21/AM(CL) ,Raphael Holzhauser,18,AM(CL) ,194,88,0(2),2,0,2,19,-,-,-,-,-,85.7,-,-,6.02
2011,Bundesliga,VfB Stuttgart,Christoph Hemlein VfB Stuttgart/23/AM(R) ,Christoph Hemlein,20,AM(R) ,180,77,0(3),3,0,3,58,-,-,-,-,0.3,66.7,-,-,5.95
2011,Bundesliga,Hannover 96,Christopher Avevor Hannover 96/22/D ,Christopher Avevor,19,D ,184,85,0(1),1,0,1,54,-,-,-,-,-,77.8,-,-,7.82
2011,Bundesliga,Hannover 96,Lars Stindl Hannover 96/26/M(CR) ,Lars Stindl,23,M(CR) ,180,78,28,28,28,0,2499,2,3,8,-,1.4,76,0.9,2,7.3
2011,Bundesliga,Hannover 96,Mame Biram Diouf Hannover 96/26/AM(R)^FW ,Mame Biram Diouf,23,AM(R)^FW ,185,79,8(2),10,8,2,784,6,3,1,-,1.6,65.2,2.2,-,7.22
2011,Bundesliga,Hannover 96,Karim Haggui Hannover 96/30/D(C) ,Karim Haggui,27,D(C) ,190,86,26(1),27,26,1,2342,3,-,4,-,0.6,75.9,4,2,7.2
2011,Bundesliga,Hannover 96,Steven Cherundolo Hannover 96/35/D(R) ,Steven Cherundolo,32,D(R) ,172,69,22,22,22,0,1980,-,-,3,1,0.1,76.8,0.8,2,7.06
2011,Bundesliga,Hannover 96,Jan Schlaudraff Hannover 96/31/AM(CR)^FW ,Jan Schlaudraff,28,AM(CR)^FW ,180,72,29(2),31,29,2,2410,3,5,3,-,0.9,79.8,0.4,2,6.98
2011,Bundesliga,Hannover 96,Emanuel Pogatetz Hannover 96/31/D(C) ,Emanuel Pogatetz,28,D(C) ,191,90,28(1),29,28,1,2468,1,-,3,-,0.6,78.7,2.6,2,6.95
2011,Bundesliga,Hannover 96,Sergio da Silva Pinto Hannover 96/34/M(C) ,Sergio da Silva Pinto,31,M(C) ,176,72,29(1),30,29,1,2518,1,4,11,-,1.7,75,0.1,-,6.94
2011,Bundesliga,Hannover 96,Christian Pander Hannover 96/31/D(L)^M(L) ,Christian Pander,28,D(L)^M(L) ,186,80,22(7),29,22,7,1960,2,6,1,-,1.2,66.6,0.3,1,6.88
2011,Bundesliga,Hannover 96,Manuel Schmiedebach Hannover 96/25/D(R)^M(CR) ,Manuel Schmiedebach,22,D(R)^M(CR) ,170,70,28(2),30,28,2,2388,-,1,6,-,0.6,76.7,0.5,-,6.82
2011,Bundesliga,Hannover 96,Ron-Robert Zieler Hannover 96/25/GK ,Ron-Robert Zieler,22,GK ,188,83,34,34,34,0,3060,-,-,2,-,-,49.3,-,-,6.78
2011,Bundesliga,Hannover 96,Sofian Chahed Hannover 96/31/D(R)^DM(C) ,Sofian Chahed,28,D(R)^DM(C) ,178,73,12(4),16,12,4,1126,-,1,1,-,0.2,73.1,0.7,1,6.67
2011,Bundesliga,Hannover 96,Mohammed Abdellaoue Hannover 96/29/FW ,Mohammed Abdellaoue,26,FW ,182,80,27(1),28,27,1,2024,11,-,2,-,1.6,74.7,0.7,1,6.65
2011,Bundesliga,Hannover 96,Konstantin Rausch Hannover 96/24/D(L)^M(CL) ,Konstantin Rausch,21,D(L)^M(CL) ,182,80,21(12),33,21,12,2095,1,3,5,-,1.1,72.9,0.2,1,6.64
2011,Bundesliga,Hannover 96,Mario Eggimann Hannover 96/33/D(C) ,Mario Eggimann,30,D(C) ,189,84,13(3),16,13,3,1183,-,-,-,-,0.2,82.9,1.9,1,6.64
2011,Bundesliga,Hannover 96,Didier Ya Konan Hannover 96/30/AM(R)^FW ,Didier Ya Konan,27,AM(R)^FW ,174,74,16(12),28,16,12,1795,6,1,3,1,2.5,76,0.7,1,6.58
2011,Bundesliga,Hannover 96,Christian Schulz Hannover 96/31/D(CL)^DM(C) ,Christian Schulz,28,D(CL)^DM(C) ,185,80,24(3),27,24,3,2022,1,-,6,-,0.6,72.7,1.5,-,6.55
2011,Bundesliga,Hannover 96,Moritz Stoppelkamp Hannover 96/27/AM(LR) ,Moritz Stoppelkamp,24,AM(LR) ,180,77,4(17),21,4,17,590,-,-,-,-,0.7,81.9,-,-,6.34
2011,Bundesliga,Hannover 96,Henning Hauger Hannover 96/29/M ,Henning Hauger,26,M ,179,76,1(2),3,1,2,115,-,-,-,-,-,92.9,-,-,6.32
2011,Bundesliga,Hannover 96,Altin Lala Hannover 96/38/M(C) ,Altin Lala,35,M(C) ,172,65,1(5),6,1,5,130,-,-,2,-,-,87.5,0.2,-,6.13
2011,Bundesliga,Hannover 96,Carlitos Hannover 96/32/M ,Carlitos,29,M ,176,72,0(2),2,0,2,20,-,-,-,-,-,75,-,-,6.1
2011,Bundesliga,Hannover 96,Artur Sobiech Hannover 96/24/FW ,Artur Sobiech,21,FW ,185,81,0(12),12,0,12,229,1,-,2,1,0.5,79.2,1.2,-,6.08
2011,Bundesliga,Hannover 96,Daniel Royer Hannover 96/24/AM(R) ,Daniel Royer,21,AM(R) ,177,73,1(2),3,1,2,93,-,-,1,-,0.3,80,0.7,-,5.98
2011,Bundesliga,Wolfsburg,Mario Mandzukic Wolfsburg/28/AM(L)^FW ,Mario Mandzukic,25,AM(L)^FW ,187,84,30(2),32,30,2,2727,12,8,4,-,3.2,62.2,3.3,9,7.53
2011,Bundesliga,Wolfsburg,Patrick Helmes Wolfsburg/30/FW ,Patrick Helmes,27,FW ,182,78,15(1),16,15,1,1309,12,2,3,-,2.6,71.6,0.8,1,7.29
2011,Bundesliga,Wolfsburg,Ashkan Dejagah Wolfsburg/28/AM(CLR)^FW ,Ashkan Dejagah,25,AM(CLR)^FW ,181,77,24(2),26,24,2,2013,3,7,6,-,1.6,76.4,1,2,7.1
2011,Bundesliga,Wolfsburg,Marcel Schäfer Wolfsburg/30/D(L)^M(L) ,Marcel Schäfer,27,D(L)^M(L) ,184,75,34,34,34,0,3015,5,5,2,-,1,70.1,0.9,1,7.01
2011,Bundesliga,Wolfsburg,Christian Träsch Wolfsburg/27/D(R)^DM(C)^M(R) ,Christian Träsch,24,D(R)^DM(C)^M(R) ,180,75,29(4),33,29,4,2634,-,5,3,-,0.8,73.5,0.8,1,6.97
2011,Bundesliga,Wolfsburg,Chris Wolfsburg/36/D(C)^DM(C) ,Chris4681,33,D(C)^DM(C) ,185,78,7(1),8,7,1,583,1,2,3,-,0.8,71.2,2,-,6.96
2011,Bundesliga,Wolfsburg,Ricardo Rodriguez Wolfsburg/22/D(L) ,Ricardo Rodriguez,19,D(L) ,180,77,17,17,17,0,1530,-,-,1,-,0.5,70.6,1.4,-,6.91
2011,Bundesliga,Wolfsburg,Josué Wolfsburg/35/DM(C) ,Josué,32,DM(C) ,170,66,26(2),28,26,2,2036,-,-,7,-,0.1,78.7,0.3,-,6.89
2011,Bundesliga,Wolfsburg,Felipe Lopes Wolfsburg/27/D(C) ,Felipe Lopes,24,D(C) ,189,79,13,13,13,0,1170,-,-,5,-,0.6,70.7,2.2,-,6.86
2011,Bundesliga,Wolfsburg,Makoto Hasebe Wolfsburg/30/D(R)^M(CR) ,Makoto Hasebe,27,D(R)^M(CR) ,177,72,20(3),23,20,3,1764,1,2,3,1,0.2,68.8,0.7,-,6.85
2011,Bundesliga,Wolfsburg,Vieirinha Wolfsburg/28/AM(LR) ,Vieirinha,25,AM(LR) ,172,73,6(3),9,6,3,523,-,1,-,-,1.2,73.6,0.6,-,6.77
2011,Bundesliga,Wolfsburg,Marco Russ Wolfsburg/29/D(C)^DM(C) ,Marco Russ,26,D(C)^DM(C) ,190,75,21(3),24,21,3,1978,1,-,7,-,0.4,70.4,1.3,-,6.75
2011,Bundesliga,Wolfsburg,Yohandry Orozco Wolfsburg/23/M ,Yohandry Orozco,20,M ,164,55,4(1),5,4,1,302,-,-,-,-,1.6,80,0.2,-,6.69
2011,Bundesliga,Wolfsburg,Jan Polák Wolfsburg/33/DM(C) ,Jan Polák,30,DM(C) ,181,77,13(3),16,13,3,1111,-,-,3,-,0.6,75.3,0.8,-,6.68
2011,Bundesliga,Wolfsburg,Diego Benaglio Wolfsburg/31/GK ,Diego Benaglio,28,GK ,194,89,32,32,32,0,2880,-,-,3,-,-,58.9,-,1,6.67
2011,Bundesliga,Wolfsburg,Alexander Madlung Wolfsburg/32/D(C) ,Alexander Madlung,29,D(C) ,193,92,17(6),23,17,6,1529,1,-,1,1,0.7,65.4,1.5,-,6.66
2011,Bundesliga,Wolfsburg,Aliaksandr Hleb Wolfsburg/33/AM(CL) ,Aliaksandr Hleb,30,AM(CL) ,185,73,1(3),4,1,3,187,1,-,-,-,0.8,75,0.5,-,6.57
2011,Bundesliga,Wolfsburg,Patrick Ochs Wolfsburg/30/D(R)^M(CR) ,Patrick Ochs,27,D(R)^M(CR) ,179,71,9(4),13,9,4,769,-,1,2,-,0.5,78,0.2,-,6.55
2011,Bundesliga,Wolfsburg,Simon Kjaer Wolfsburg/25/D(C) ,Simon Kjaer,22,D(C) ,189,90,3,3,3,0,270,-,-,-,-,0.3,74.4,0.3,-,6.51
2011,Bundesliga,Wolfsburg,Hasan Salihamidzic Wolfsburg/37/DM(C) ,Hasan Salihamidzic,34,DM(C) ,177,71,10(5),15,10,5,808,3,-,3,-,0.5,71.5,0.7,1,6.5
2011,Bundesliga,Wolfsburg,Petr Jiracek Wolfsburg/28/M(CLR) ,Petr Jiracek,25,M(CLR) ,180,77,9(4),13,9,4,794,2,-,2,-,0.5,78.3,0.2,1,6.48
2011,Bundesliga,Wolfsburg,Bjarne Thoelke Wolfsburg/22/D ,Bjarne Thoelke,19,D ,190,80,4(2),6,4,2,377,-,-,-,-,0.2,83.6,0.7,-,6.46
2011,Bundesliga,Wolfsburg,Sotirios Kyrgiakos Wolfsburg/35/D(C) ,Sotirios Kyrgiakos,32,D(C) ,193,88,7,7,7,0,630,-,-,1,1,0.6,67.6,2.4,-,6.45
2011,Bundesliga,Wolfsburg,Ja-Cheol Koo Wolfsburg/25/M(CLR) ,Ja-Cheol Koo,22,M(CLR) ,183,75,7(5),12,7,5,574,-,1,-,-,0.8,81.9,0.3,-,6.43
2011,Bundesliga,Wolfsburg,Ibrahim Sissoko Wolfsburg/22/AM(R) ,Ibrahim Sissoko,19,AM(R) ,173,71,2,2,2,0,92,-,-,-,-,1.5,87.5,-,-,6.41
2011,Bundesliga,Wolfsburg,Giovanni Sio Wolfsburg/25/FW ,Giovanni Sio,22,FW ,180,70,1(8),9,1,8,309,-,1,1,-,1.6,67.3,0.7,-,6.38
2011,Bundesliga,Wolfsburg,Sebastian Polter Wolfsburg/23/AM(R)^FW ,Sebastian Polter,20,AM(R)^FW ,190,88,1(11),12,1,11,366,2,-,1,-,1.1,66.7,1.3,-,6.35
2011,Bundesliga,Wolfsburg,Michael Schulze Wolfsburg/25/D ,Michael Schulze,22,D ,185,78,0(2),2,0,2,75,-,-,1,-,-,54.5,-,-,6.34
2011,Bundesliga,Wolfsburg,Rasmus Jönsson Wolfsburg/24/FW ,Rasmus Jönsson,21,FW ,192,71,3(8),11,3,8,387,-,1,-,-,0.3,74,-,-,6.33
2011,Bundesliga,Wolfsburg,Sebastian Schindzielorz Wolfsburg/35/M ,Sebastian Schindzielorz,32,M ,180,74,0(2),2,0,2,64,-,-,-,-,-,73.1,-,-,6.31
2011,Bundesliga,Wolfsburg,Thomas Hitzlsperger Wolfsburg/32/M(C) ,Thomas Hitzlsperger,29,M(C) ,184,82,2(4),6,2,4,278,-,-,-,-,1.7,77.1,0.5,-,6.3
2011,Bundesliga,Wolfsburg,Srdjan Lakic Wolfsburg/31/FW ,Srdjan Lakic,28,FW ,186,85,5(5),10,5,5,534,-,-,-,-,1.4,70.2,2.7,-,6.22
