Season Start Year,League,Team,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2013,Bundesliga,Wolfsburg,Giovanni Sio (2013),24,Forward,180,70,0(1),1,0,1,11,0,-,-,-,2,50,-,-,5.76
2013,Bundesliga,Wolfsburg,Makoto Hasebe (2013),29,Defender,177,72,0(1),1,0,1,7,0,-,-,-,-,75,-,-,5.76
2013,Bundesliga,Borussia M.Gladbach,Raffael (2013),28,Forward,174,69,34,34,34,0,3009,15,7,1,-,2.2,84,0.5,6,7.91
2013,Bundesliga,Borussia M.Gladbach,Max Kruse (2013),25,Forward,180,76,34,34,34,0,3025,12,9,3,-,2.2,82.4,0.9,7,7.88
2013,Bundesliga,Borussia M.Gladbach,Christoph Kramer (2013),22,Midfielder,189,82,30(3),33,30,3,2666,3,1,8,-,0.6,88.6,2.2,2,7.39
2013,Bundesliga,Borussia M.Gladbach,Oscar Wendt (2013),28,Defender,181,82,16(2),18,16,2,1476,3,1,2,-,0.4,84.3,1.4,1,7.34
2013,Bundesliga,Borussia M.Gladbach,Martin Stranzl (2013),33,Defender,191,83,30,30,30,0,2674,2,-,5,1,0.5,89.3,4.4,1,7.32
2013,Bundesliga,Borussia M.Gladbach,Tony Jantschke (2013),23,Defender,177,74,31,31,31,0,2746,1,1,4,-,0.2,90.1,3.1,1,7.32
2013,Bundesliga,Borussia M.Gladbach,Juan Arango (2013),33,Midfielder,180,76,31,31,31,0,2626,8,5,2,-,2.6,73.4,3.2,1,7.25
2013,Bundesliga,Borussia M.Gladbach,Marc-André ter Stegen (2013),21,Keeper,189,82,34,34,34,0,3060,0,-,1,-,-,72.9,1.4,1,7.21,Goalkeeping
2013,Bundesliga,Borussia M.Gladbach,Patrick Herrmann (2013),22,Forward,179,70,34,34,34,0,2734,6,7,2,-,1.5,78.1,0.5,-,7.04
2013,Bundesliga,Borussia M.Gladbach,Granit Xhaka (2013),21,Midfielder,185,82,23(5),28,23,5,2063,0,1,10,1,1,86.5,1.9,-,7.01
2013,Bundesliga,Borussia M.Gladbach,Filip Daems (2013),34,Defender,181,79,13(2),15,13,2,1190,2,-,1,-,0.7,87,2.1,-,7
2013,Bundesliga,Borussia M.Gladbach,Álvaro Domínguez (2013),24,Defender,189,83,20(1),21,20,1,1769,1,1,2,-,0.4,88.3,3.4,-,6.99
2013,Bundesliga,Borussia M.Gladbach,Julian Korb (2013),21,Defender,177,69,22,22,22,0,1964,0,-,6,-,0.4,81.4,1.5,-,6.94
2013,Bundesliga,Borussia M.Gladbach,Havard Nordtveit (2013),23,Defender,188,83,14(7),21,14,7,1297,1,2,1,1,0.6,84.1,1.7,-,6.79
2013,Bundesliga,Borussia M.Gladbach,Roel Brouwers (2013),31,Defender,192,82,5(7),12,5,7,533,0,1,-,-,0.3,90.8,2,-,6.66
2013,Bundesliga,Borussia M.Gladbach,Lukas Rupp (2013),22,Midfielder,178,73,0(10),10,0,10,108,0,-,-,-,0.3,74.3,0.2,-,6.35
2013,Bundesliga,Borussia M.Gladbach,Amin Younes (2013),20,Midfielder,168,67,0(14),14,0,14,199,0,2,-,-,0.1,83.2,0.1,-,6.34
2013,Bundesliga,Borussia M.Gladbach,Peniel Kokou Mlapa (2013),22,Forward,193,89,0(5),5,0,5,55,1,-,-,-,0.6,65,1.2,-,6.28
2013,Bundesliga,Borussia M.Gladbach,Branimir Hrgota (2013),20,Forward,185,74,3(27),30,3,27,615,2,-,2,-,0.6,78.4,0.2,-,6.27
2013,Bundesliga,Borussia M.Gladbach,Thorben Marx (2013),32,Midfielder,184,83,0(2),2,0,2,34,0,-,-,-,-,75,-,-,6.27
2013,Bundesliga,Borussia M.Gladbach,Luuk de Jong (2013),23,Forward,188,86,0(13),13,0,13,101,0,-,-,-,0.2,72.5,0.7,-,6.07
