Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2011,La Liga,Getafe,Mehdi Lacen Getafe/30/M(C) ,Mehdi Lacen (2011),27,Midfielder,176,70,26(7),33,26,7,2437,1,1,5,1,0.5,77.6,1.1,-,6.87,null
2011,La Liga,Getafe,Tsepo Masilela Getafe/29/D(L) ,Tsepo Masilela (2011),26,Defender,174,70,11(2),13,11,2,1009,0,-,5,-,-,78.5,1.1,-,6.86,null
2011,La Liga,Getafe,Mané Getafe/32/D(L) ,Mané (2011),29,Defender,175,68,21(1),22,21,1,1748,0,1,5,-,0.6,70.5,0.5,-,6.85,null
2011,La Liga,Getafe,Jaime Gavilán Getafe/29/AM(CL) ,Jaime Gavilán (2011),26,Midfielder,177,73,13(4),17,13,4,1041,1,4,1,-,0.9,74.7,0.6,2,6.8,null
2011,La Liga,Getafe,Juan Rodríguez Getafe/32/M(CR) ,Juan Rodríguez (2011),29,Midfielder,185,72,10(7),17,10,7,904,0,-,5,-,0.3,73.4,2.6,-,6.79,null
2011,La Liga,Getafe,Álvaro Arroyo Getafe/26/D(R) ,Álvaro Arroyo (2011),23,Defender,180,71,3(1),4,3,1,255,0,-,-,-,-,64.6,1,-,6.77,null
2011,La Liga,Getafe,Alberto Lopo Getafe/34/D(C) ,Alberto Lopo (2011),31,Defender,186,82,14(2),16,14,2,1336,0,-,6,2,0.4,76.2,1.8,1,6.77,null
2011,La Liga,Getafe,Alexis Getafe/29/D(CL) ,Alexis (2011),26,Defender,183,75,11(1),12,11,1,991,1,-,3,-,0.8,78.5,1.7,-,6.76,null
2011,La Liga,Getafe,Miguel Torres Getafe/28/D(CLR) ,Miguel Torres (2011),25,Defender,184,74,18(5),23,18,5,1664,1,1,8,1,0.1,69.7,1.3,-,6.76,null
2011,La Liga,Getafe,Miku Getafe/29/FW ,Miku (2011),26,Forward,186,72,33(5),38,33,5,2943,12,2,4,1,1.6,69,1.6,2,6.72,null
2011,La Liga,Getafe,Diego Castro Getafe/32/AM(CLR) ,Diego Castro (2011),29,Midfielder,174,70,25(6),31,25,6,2233,7,1,6,-,1.2,72.2,0.2,1,6.71,null
2011,La Liga,Getafe,Rafa Getafe/29/D(C) ,Rafa (2011),26,Defender,179,72,9(4),13,9,4,801,0,-,5,-,0.2,77.1,0.9,-,6.67,null
2011,La Liga,Getafe,Pedro Ríos Getafe/32/AM(CLR) ,Pedro Ríos (2011),29,Midfielder,175,72,17(5),22,17,5,1378,2,3,6,-,1,63.5,0.5,1,6.67,null
2011,La Liga,Getafe,Jordi Codina Getafe/32/GK ,Jordi Codina (2011),29,Keeper,189,81,2,2,2,0,180,0,-,-,-,-,52.6,-,-,6.55,null
2011,La Liga,Getafe,Pedro León Getafe/27/AM(R) ,Pedro León (2011),24,Midfielder,183,71,6(7),13,6,7,622,1,1,4,-,1.7,60.5,0.8,-,6.48,null
2011,La Liga,Getafe,Casquero Getafe/38/M(C) ,Casquero (2011),35,Midfielder,180,73,19(9),28,19,9,1706,1,-,8,-,0.9,77.1,0.3,-,6.46,null
2011,La Liga,Getafe,Daniel Güiza Getafe/34/FW ,Daniel Güiza (2011),31,Forward,180,80,15(17),32,15,17,1511,3,2,8,-,1.1,67.9,0.3,-,6.38,null
2011,La Liga,Getafe,Pablo Sarabia Getafe/22/AM(CLR) ,Pablo Sarabia (2011),19,Midfielder,176,70,10(9),19,10,9,984,0,1,3,1,1.2,65.8,0.2,-,6.31,null
2011,La Liga,Getafe,Adrián Colunga Getafe/29/AM(L)^FW ,Adrián Colunga (2011),26,Forward,169,64,0(4),4,0,4,110,0,-,-,-,1,70.8,-,-,6.15,null
2011,La Liga,Getafe,Javier Arizmendi Getafe/30/AM(R)^FW ,Javier Arizmendi (2011),27,Forward,189,76,0(3),3,0,3,52,0,-,1,-,-,52.9,0.3,-,6.08,null
2011,La Liga,Getafe,Samuel Sáiz Getafe/23/FW ,Samuel Sáiz (2011),20,Forward,173,73,0(1),1,0,1,12,0,-,-,-,-,100,-,-,6.07,Passing
2011,La Liga,Getafe,Hugo Fraile Getafe/27/FW ,Hugo Fraile (2011),24,Forward,176,73,0(1),1,0,1,12,0,-,-,-,1,50,-,-,6.05,null
2011,La Liga,Real Sociedad,David Zurutuza Real Sociedad/28/M(C) ,David Zurutuza (2011),25,Midfielder,186,78,30(3),33,30,3,2547,3,2,4,-,0.9,80.3,1.7,1,7.32,null
2011,La Liga,Real Sociedad,Asier Illarramendi Real Sociedad/24/DM(C) ,Asier Illarramendi (2011),21,Midfielder,179,76,16(2),18,16,2,1459,0,1,3,1,1,79.8,0.8,-,7.3,null
2011,La Liga,Real Sociedad,Carlos Martínez Real Sociedad/28/D(R) ,Carlos Martínez (2011),25,Defender,189,79,19(2),21,19,2,1711,0,2,2,1,0.2,68.1,0.8,1,7.27,null
2011,La Liga,Real Sociedad,Antoine Griezmann Real Sociedad/23/AM(CLR)^FW ,Antoine Griezmann (2011),20,Forward,176,67,28(7),35,28,7,2627,7,4,5,-,2.7,73,0.9,5,7.22,null
2011,La Liga,Real Sociedad,Ion Ansotegi Real Sociedad/32/D(C) ,Ion Ansotegi (2011),29,Defender,192,84,9(1),10,9,1,833,0,-,2,-,0.5,75.9,1.8,-,7.15,null
2011,La Liga,Real Sociedad,Gorka Elustondo Real Sociedad/27/D(C)^DM(C) ,Gorka Elustondo (2011),24,Defender,184,79,16(1),17,16,1,1475,1,2,2,2,1.1,77.7,1.5,1,7.12,null
2011,La Liga,Real Sociedad,Alberto De la Bella Real Sociedad/28/D(L) ,Alberto De la Bella (2011),25,Defender,182,82,21,21,21,0,1821,0,2,4,-,0.2,78.7,0.8,1,7.1,null
2011,La Liga,Real Sociedad,Carlos Vela Real Sociedad/25/AM(CLR)^FW ,Carlos Vela (2011),22,Forward,177,75,28(7),35,28,7,2502,12,7,2,-,2.3,79.7,0.4,2,7.09,null
2011,La Liga,Real Sociedad,Mikel González Real Sociedad/29/D(CL) ,Mikel González (2011),26,Defender,190,79,25(3),28,25,3,2253,1,-,7,1,0.1,78.7,0.7,1,7.08,null
2011,La Liga,Real Sociedad,Daniel Estrada Real Sociedad/27/D(LR) ,Daniel Estrada (2011),24,Defender,179,74,25(4),29,25,4,2270,2,1,8,-,0.4,72.7,1.2,2,7.08,null
2011,La Liga,Real Sociedad,Claudio Bravo Real Sociedad/31/GK ,Claudio Bravo (2011),28,Keeper,185,84,37,37,37,0,3330,0,-,1,1,-,57,0.2,2,7.01,Goalkeeping
2011,La Liga,Real Sociedad,Xabi Prieto Real Sociedad/31/AM(CR) ,Xabi Prieto (2011),28,Midfielder,186,76,25(9),34,25,9,2303,2,5,1,-,0.6,77.1,2.8,1,7,null
2011,La Liga,Real Sociedad,Iñigo Martínez Real Sociedad/23/D(C) ,Iñigo Martínez (2011),20,Defender,181,77,26,26,26,0,2318,3,-,8,2,0.5,75.3,1.5,-,6.94,null
2011,La Liga,Real Sociedad,Vadim Demidov Real Sociedad/28/D(C) ,Vadim Demidov (2011),25,Defender,185,80,20(3),23,20,3,1838,0,1,5,-,0.2,76.6,0.8,-,6.87,null
2011,La Liga,Real Sociedad,Liassine Cadamuro Real Sociedad/26/D(L) ,Liassine Cadamuro (2011),23,Defender,186,76,13(6),19,13,6,1226,0,-,6,-,0.3,73.7,1.2,1,6.82,null
2011,La Liga,Real Sociedad,Mikel Aranburu Real Sociedad/35/M(C) ,Mikel Aranburu (2011),32,Midfielder,180,70,26(3),29,26,3,2179,2,2,3,-,0.8,78,0.6,1,6.8,null
2011,La Liga,Real Sociedad,McDonald Mariga Real Sociedad/27/DM(C) ,McDonald Mariga (2011),24,Midfielder,187,80,10(4),14,10,4,954,0,-,1,-,1,79.4,0.5,-,6.79,null
2011,La Liga,Real Sociedad,Markel Bergara Real Sociedad/28/DM(C) ,Markel Bergara (2011),25,Midfielder,181,78,9(2),11,9,2,707,0,-,4,-,0.2,77,1.3,-,6.75,null
2011,La Liga,Real Sociedad,Imanol Agirretxe Real Sociedad/27/FW ,Imanol Agirretxe (2011),24,Forward,187,77,27(9),36,27,9,2233,10,4,1,-,2.3,65.3,1.5,2,6.73,null
2011,La Liga,Real Sociedad,Eñaut Zubikarai Real Sociedad/30/GK ,Eñaut Zubikarai (2011),27,Keeper,185,84,2,2,2,0,180,0,-,1,-,-,68.4,-,-,6.67,null
2011,La Liga,Real Sociedad,Rubén Pardo Real Sociedad/22/DM(C) ,Rubén Pardo (2011),19,Midfielder,182,68,2(13),15,2,13,340,1,-,-,-,0.4,78.7,-,1,6.47,null
2011,La Liga,Real Sociedad,Diego Ifrán Real Sociedad/27/FW ,Diego Ifrán (2011),24,Forward,174,74,4(12),16,4,12,478,1,-,4,-,1.4,60.8,0.4,-,6.29,null
2011,La Liga,Real Sociedad,Jeffrey Sarpong Real Sociedad/26/AM(L) ,Jeffrey Sarpong (2011),23,Midfielder,173,75,1(2),3,1,2,88,0,-,-,-,-,85.7,-,-,6.19,null
2011,La Liga,Real Sociedad,Joseba Llorente Real Sociedad/34/FW ,Joseba Llorente (2011),31,Forward,184,72,2(16),18,2,16,359,0,-,4,-,0.7,64.5,0.1,-,6.06,null
2011,La Liga,Real Betis,Nacho Real Betis/34/D(L) ,Nacho9412 (2011),31,Defender,176,70,37,37,37,0,3318,1,-,8,-,0.1,73.1,1.8,4,7.42,Defending
2011,La Liga,Real Betis,Beñat Real Betis/27/M(C) ,Beñat (2011),24,Midfielder,175,72,30(5),35,30,5,2660,6,5,11,-,2.2,81.4,0.2,4,7.23,null
2011,La Liga,Real Betis,Jefferson Montero Real Betis/25/AM(LR) ,Jefferson Montero (2011),22,Midfielder,170,68,26(6),32,26,6,2071,1,3,2,-,1.9,70.8,0.4,2,7.17,null
2011,La Liga,Real Betis,Iriney Real Betis/33/DM(C) ,Iriney (2011),30,Midfielder,179,70,30(1),31,30,1,2554,0,-,12,-,0.7,86.4,0.9,1,7.05,null
2011,La Liga,Real Betis,Fabricio Real Betis/26/GK ,Fabricio (2011),23,Keeper,184,79,15,15,15,0,1350,0,-,3,-,-,49,0.5,1,7.04,Goalkeeping
2011,La Liga,Real Betis,Rubén Castro Real Betis/33/AM(CLR)^FW ,Rubén Castro (2011),30,Forward,174,72,33(1),34,33,1,2963,16,5,5,-,3,75.6,0.1,2,7.03,Scoring
2011,La Liga,Real Betis,Casto Real Betis/32/GK ,Casto (2011),29,Keeper,182,78,22,22,22,0,1980,0,-,3,1,-,63.1,0.5,2,7.02,Goalkeeping
2011,La Liga,Real Betis,Antonio Amaya Real Betis/31/D(C) ,Antonio Amaya (2011),28,Defender,192,86,9(3),12,9,3,936,0,-,4,-,0.2,80.2,2.3,-,7.01,null
2011,La Liga,Real Betis,Ustaritz Real Betis/31/D(C) ,Ustaritz (2011),28,Defender,183,77,6(1),7,6,1,514,0,-,-,-,0.4,82.8,0.9,-,6.97,null
2011,La Liga,Real Betis,Chechu Dorado Real Betis/32/D(C) ,Chechu Dorado (2011),29,Defender,180,69,32(1),33,32,1,2925,1,-,5,1,0.3,80.7,0.6,1,6.96,null
2011,La Liga,Real Betis,José Cañas Real Betis/27/DM(C) ,José Cañas (2011),24,Midfielder,177,71,17(5),22,17,5,1598,0,-,6,-,0.4,83.1,1.6,-,6.95,null
2011,La Liga,Real Betis,Javi Chica Real Betis/29/D(LR) ,Javi Chica (2011),26,Defender,175,77,14(1),15,14,1,1239,0,2,3,-,0.3,74.3,0.7,-,6.95,null
2011,La Liga,Real Betis,Paulao Real Betis/32/D(C) ,Paulao (2011),29,Defender,186,82,17,17,17,0,1495,0,-,4,-,0.5,86.7,1.9,-,6.94,null
2011,La Liga,Real Betis,Nono Real Betis/21/DM(C) ,Nono (2011),18,Midfielder,178,72,1(1),2,1,1,100,0,-,1,-,1.5,86.5,1,-,6.94,null
2011,La Liga,Real Betis,Roque Santa Cruz Real Betis/33/FW ,Roque Santa Cruz (2011),30,Forward,191,83,20(13),33,20,13,1968,7,1,2,-,1.2,70.7,2.8,1,6.88,null
2011,La Liga,Real Betis,Isidoro Real Betis/28/D(R) ,Isidoro (2011),25,Defender,180,71,10(1),11,10,1,894,0,-,4,-,0.4,73.5,0.5,-,6.85,null
2011,La Liga,Real Betis,Nélson Real Betis/31/D(R) ,Nélson (2011),28,Defender,172,64,14,14,14,0,1213,1,-,2,-,0.4,78.8,0.1,-,6.75,null
2011,La Liga,Real Betis,Jonathan Pereira Real Betis/27/AM(L)^FW ,Jonathan Pereira (2011),24,Forward,166,61,14(17),31,14,17,1459,4,6,8,-,1.3,70.7,0.1,-,6.73,null
2011,La Liga,Real Betis,Mario Real Betis/32/D(C) ,Mario14215 (2011),29,Defender,178,75,12,12,12,0,955,0,-,4,3,0.2,79.6,1.2,-,6.72,null
2011,La Liga,Real Betis,Álex Pozuelo Real Betis/23/AM(CR) ,Álex Pozuelo (2011),20,Midfielder,170,63,10(8),18,10,8,1054,2,2,-,1,1.3,80.2,0.4,-,6.68,null
2011,La Liga,Real Betis,Salva Sevilla Real Betis/30/AM(CLR) ,Salva Sevilla (2011),27,Midfielder,178,71,19(7),26,19,7,1473,2,2,6,-,1.5,82.9,0.2,-,6.61,null
2011,La Liga,Real Betis,Iñaki Goitia Real Betis/32/GK ,Iñaki Goitia (2011),29,Keeper,188,79,1(1),2,1,1,109,0,-,-,-,-,58.1,-,-,6.6,null
2011,La Liga,Real Betis,Juanma Gómez Real Betis/33/M(R) ,Juanma Gómez (2011),30,Midfielder,176,72,8(6),14,8,6,785,0,1,2,-,0.4,82.2,0.4,-,6.58,null
2011,La Liga,Real Betis,Álvaro Vadillo Real Betis/20/AM(LR) ,Álvaro Vadillo (2011),17,Midfielder,180,63,2(2),4,2,2,114,0,-,-,-,0.5,76.2,0.5,-,6.58,null
2011,La Liga,Real Betis,Álex Martínez Real Betis/24/D(L) ,Álex Martínez (2011),21,Defender,176,64,1(2),3,1,2,116,0,-,-,-,0.7,83.3,0.3,-,6.57,null
2011,La Liga,Real Betis,Jorge Molina Real Betis/32/FW ,Jorge Molina (2011),29,Forward,189,83,14(12),26,14,12,1285,6,1,2,1,1.4,71.2,0.9,-,6.53,null
2011,La Liga,Real Betis,Dusko Tosic Real Betis/29/D ,Dusko Tosic (2011),26,Defender,184,80,0(1),1,0,1,36,0,-,-,-,-,72.2,1,-,6.49,null
2011,La Liga,Real Betis,Javier Matilla Real Betis/26/DM(C) ,Javier Matilla (2011),23,Midfielder,176,72,4(10),14,4,10,381,0,-,2,-,0.1,86.2,0.1,-,6.35,null
2011,La Liga,Real Betis,Momo Real Betis/32/AM(L) ,Momo (2011),29,Midfielder,184,67,0(2),2,0,2,22,0,-,1,-,0.5,87.5,-,-,6.33,null
2011,La Liga,Real Betis,Ezequiel Real Betis/23/M ,Ezequiel (2011),20,Midfielder,169,59,0(4),4,0,4,99,0,-,1,-,0.5,68.4,-,-,6.17,null
2011,La Liga,Real Betis,Sergio Rodríguez Real Betis/22/M ,Sergio Rodríguez (2011),19,Midfielder,169,65,0(3),3,0,3,114,0,-,-,-,0.7,81.8,-,-,6.07,null
2011,La Liga,Espanyol,Javi López Espanyol/28/D(R)^DM(C) ,Javi López (2011),25,Defender,180,76,26(3),29,26,3,2294,1,3,10,1,0.6,76.1,1.5,2,7.23,null
2011,La Liga,Espanyol,Raúl Rodríguez Espanyol/27/D(CR)^DM(C) ,Raúl Rodríguez (2011),24,Defender,183,70,28,28,28,0,2439,0,-,6,-,0.5,81.1,1.4,3,7.19,null
2011,La Liga,Espanyol,Ernesto Galán Espanyol/28/D(CR) ,Ernesto Galán (2011),25,Defender,181,76,11,11,11,0,962,0,-,2,1,0.4,72.9,1.5,-,7.16,null
2011,La Liga,Espanyol,Dídac Vilá Espanyol/25/D(L) ,Dídac Vilá (2011),22,Defender,184,74,37,37,37,0,3330,2,2,9,-,0.7,65.8,1,-,7.12,null
2011,La Liga,Espanyol,Kiko Casilla Espanyol/28/GK ,Kiko Casilla (2011),25,Keeper,191,84,15(1),16,15,1,1359,0,-,2,-,0.1,59.7,0.7,2,7.07,Goalkeeping
2011,La Liga,Espanyol,Sergio García Espanyol/31/AM(CR)^FW ,Sergio García (2011),28,Forward,174,72,21(3),24,21,3,1780,5,8,7,-,3,73.8,0.2,2,7.06,null
2011,La Liga,Espanyol,Joan Verdú Espanyol/31/M(C) ,Joan Verdú (2011),28,Midfielder,178,71,36,36,36,0,3140,5,5,6,-,1.9,83.7,0.1,1,7.01,null
2011,La Liga,Espanyol,Philippe Coutinho Espanyol/22/AM(CLR) ,Philippe Coutinho (2011),19,Midfielder,171,71,14(2),16,14,2,1227,5,1,2,1,2.5,76.9,0.4,-,6.95,null
2011,La Liga,Espanyol,Héctor Moreno Espanyol/26/D(C) ,Héctor Moreno (2011),23,Defender,183,80,35,35,35,0,3150,3,1,9,-,0.3,82.3,1.1,1,6.95,null
2011,La Liga,Espanyol,Romaric Espanyol/31/D(C)^M(CL) ,Romaric (2011),28,Defender,187,88,22(6),28,22,6,1903,3,1,7,-,2.1,82.7,1.3,3,6.93,null
2011,La Liga,Espanyol,Kalu Uche Espanyol/31/AM(CR)^FW ,Kalu Uche (2011),28,Forward,179,79,11(4),15,11,4,918,6,1,1,-,2.2,69.3,1.7,1,6.91,null
2011,La Liga,Espanyol,Cristian Álvarez Espanyol/28/GK ,Cristian Álvarez (2011),25,Keeper,185,85,23,23,23,0,2062,0,-,3,-,-,65.3,0.3,-,6.89,null
2011,La Liga,Espanyol,Víctor Sánchez Espanyol/27/D(R)^M(C) ,Víctor Sánchez (2011),24,Defender,174,72,5(1),6,5,1,460,0,1,3,-,0.2,84.6,0.5,-,6.85,null
2011,La Liga,Espanyol,Javi Márquez Espanyol/28/M(C) ,Javi Márquez (2011),25,Midfielder,179,71,8(1),9,8,1,607,0,-,5,-,1.6,78.5,0.8,-,6.8,null
2011,La Liga,Espanyol,Juan Forlín Espanyol/26/D(C)^DM(C) ,Juan Forlín (2011),23,Defender,180,77,26(2),28,26,2,2288,0,1,12,2,0.1,75.3,1.2,-,6.75,null
2011,La Liga,Espanyol,Vladimir Weiss Espanyol/24/AM(CLR) ,Vladimir Weiss (2011),21,Midfielder,173,71,19(9),28,19,9,1812,2,3,13,-,0.9,77.3,-,-,6.74,null
2011,La Liga,Espanyol,Thievy Espanyol/22/AM(L)^FW ,Thievy (2011),19,Forward,182,74,11(8),19,11,8,1157,1,3,5,-,1.1,79.6,0.5,-,6.72,null
2011,La Liga,Espanyol,Raúl Baena Espanyol/25/DM(C) ,Raúl Baena (2011),22,Midfielder,179,73,22(10),32,22,10,2140,1,1,9,-,0.4,85.6,0.7,-,6.62,null
2011,La Liga,Espanyol,Albín Espanyol/28/AM(CL) ,Albín (2011),25,Midfielder,179,77,2(4),6,2,4,166,1,-,1,-,0.8,76.8,0.5,-,6.47,null
2011,La Liga,Espanyol,Jordi Amat Espanyol/22/D(C) ,Jordi Amat (2011),19,Defender,184,78,8(2),10,8,2,756,0,-,4,1,-,75,0.2,-,6.39,null
2011,La Liga,Espanyol,Cristian Gómez Espanyol/25/DM(C) ,Cristian Gómez (2011),22,Midfielder,181,75,10(9),19,10,9,913,1,-,5,-,0.2,87,0.2,-,6.36,null
2011,La Liga,Espanyol,Álvaro Vázquez Espanyol/23/FW ,Álvaro Vázquez (2011),20,Forward,182,71,19(9),28,19,9,1637,5,1,2,-,1.4,71.3,0.2,-,6.36,null
2011,La Liga,Espanyol,Rui Fonte Espanyol/24/AM(R) ,Rui Fonte (2011),21,Midfielder,181,73,7(12),19,7,12,724,1,1,2,-,0.8,78.1,0.4,-,6.31,null
2011,La Liga,Espanyol,Luis García Espanyol/33/AM(CLR) ,Luis García9422 (2011),30,Midfielder,177,69,1,1,1,0,61,0,-,-,-,1,47.6,-,-,6.29,null
2011,La Liga,Espanyol,Jesús Dátolo Espanyol/30/M(CL) ,Jesús Dátolo (2011),27,Midfielder,177,73,2(3),5,2,3,239,0,-,1,-,-,80.5,0.2,-,6.26,null
2011,La Liga,Espanyol,Walter Pandiani Espanyol/38/FW ,Walter Pandiani (2011),35,Forward,185,75,0(16),16,0,16,278,3,1,3,1,0.6,67.3,0.4,-,6.21,null
2011,La Liga,Espanyol,Paul Quaye Espanyol/19/M ,Paul Quaye (2011),16,Midfielder,178,76,0(1),1,0,1,3,0,-,-,-,-,100,-,-,6.19,Passing
2011,La Liga,Espanyol,Bubacar Njie Kambi Espanyol/26/FW ,Bubacar Njie Kambi (2011),23,Forward,178,77,0(1),1,0,1,5,0,-,-,-,-,50,-,-,6.03,null
2011,La Liga,Espanyol,Cristian Alfonso Espanyol/25/M ,Cristian Alfonso (2011),22,Midfielder,183,77,0(5),5,0,5,48,0,-,-,-,0.4,93.1,-,-,6,null
2011,La Liga,Rayo Vallecano,Javi Fuego Rayo Vallecano/30/DM(C) ,Javi Fuego (2011),27,Midfielder,181,76,31,31,31,0,2745,0,-,8,-,0.4,76.1,1.6,3,7.48,null
2011,La Liga,Rayo Vallecano,Emiliano Armenteros Rayo Vallecano/28/AM(CLR) ,Emiliano Armenteros (2011),25,Midfielder,179,78,12(1),13,12,1,1002,2,2,1,-,1.2,69.5,1.7,1,7.47,null
2011,La Liga,Rayo Vallecano,Michu Rayo Vallecano/28/AM(C)^FW ,Michu (2011),25,Forward,191,76,37,37,37,0,3288,15,3,9,1,2.4,68.4,4.1,1,7.24,null
2011,La Liga,Rayo Vallecano,Diego Costa Rayo Vallecano/26/FW ,Diego Costa (2011),23,Forward,188,85,15(1),16,15,1,1325,10,4,9,-,2.8,70.1,1.2,2,7.18,null
2011,La Liga,Rayo Vallecano,Casado Rayo Vallecano/28/D(L) ,Casado (2011),25,Defender,173,72,32,32,32,0,2781,0,2,16,1,0.5,67.6,1,1,7.12,null
2011,La Liga,Rayo Vallecano,Jordi Figueras Rayo Vallecano/27/D(C) ,Jordi Figueras (2011),24,Defender,185,82,17,17,17,0,1530,0,-,6,-,0.3,75.3,0.8,1,7.04,null
2011,La Liga,Rayo Vallecano,Piti Rayo Vallecano/33/AM(CLR) ,Piti (2011),30,Midfielder,179,79,29(6),35,29,6,2421,3,4,5,-,2.3,70.8,0.6,1,7.03,null
2011,La Liga,Rayo Vallecano,Alejandro Arribas Rayo Vallecano/25/D(C) ,Alejandro Arribas (2011),22,Defender,182,74,34,34,34,0,2999,1,1,17,-,0.5,68.6,1.3,3,6.95,null
2011,La Liga,Rayo Vallecano,Tito Rayo Vallecano/29/D(CR) ,Tito (2011),26,Defender,174,62,36,36,36,0,3166,1,1,12,-,0.3,69.5,1.4,-,6.94,null
2011,La Liga,Rayo Vallecano,Roberto Trashorras Rayo Vallecano/33/M(CR) ,Roberto Trashorras (2011),30,Midfielder,177,70,18(11),29,18,11,1680,2,4,4,-,1.4,79.2,0.3,-,6.87,null
2011,La Liga,Rayo Vallecano,Botelho Rayo Vallecano/24/D(L)^M(L) ,Botelho (2011),21,Defender,188,80,8(3),11,8,3,735,1,1,4,1,0.4,68.9,0.5,1,6.83,null
2011,La Liga,Rayo Vallecano,Joel Robles Rayo Vallecano/24/GK ,Joel Robles (2011),21,Keeper,195,90,13,13,13,0,1170,0,1,-,-,-,53.5,0.2,-,6.79,null
2011,La Liga,Rayo Vallecano,Daniel Giménez Rayo Vallecano/31/GK ,Daniel Giménez (2011),28,Keeper,182,77,11,11,11,0,957,0,-,1,-,-,55.6,0.6,1,6.79,null
2011,La Liga,Rayo Vallecano,José María Movilla Rayo Vallecano/39/DM(C) ,José María Movilla (2011),36,Midfielder,170,71,36(2),38,36,2,2848,2,3,4,-,0.7,77.9,0.2,-,6.74,null
2011,La Liga,Rayo Vallecano,Mikel Labaka Rayo Vallecano/34/D(C) ,Mikel Labaka (2011),31,Defender,185,79,12(1),13,12,1,1002,1,-,-,1,0.8,71,2.8,-,6.71,null
2011,La Liga,Rayo Vallecano,Jorge Pulido Rayo Vallecano/23/D(C) ,Jorge Pulido (2011),20,Defender,184,72,13(1),14,13,1,1133,0,-,8,-,0.1,72.4,0.9,-,6.62,null
2011,La Liga,Rayo Vallecano,Raúl Tamudo Rayo Vallecano/37/FW ,Raúl Tamudo (2011),34,Forward,180,74,17(15),32,17,15,1635,9,2,6,-,1.5,70.2,0.7,-,6.56,null
2011,La Liga,Rayo Vallecano,David Cobeño Rayo Vallecano/32/GK ,David Cobeño (2011),29,Keeper,185,82,14(1),15,14,1,1295,0,-,1,-,-,63.2,0.1,1,6.54,null
2011,La Liga,Rayo Vallecano,Alberto Perea Rayo Vallecano/23/AM(R) ,Alberto Perea (2011),20,Midfielder,177,67,0(1),1,0,1,10,0,-,-,-,1,42.9,-,-,6.53,null
2011,La Liga,Rayo Vallecano,Lass Rayo Vallecano/22/AM(LR) ,Lass (2011),19,Midfielder,174,71,15(13),28,15,13,1565,3,4,8,-,1.2,69,0.3,-,6.49,null
2011,La Liga,Rayo Vallecano,Raúl Bravo Rayo Vallecano/33/D(L) ,Raúl Bravo (2011),30,Defender,170,69,5(1),6,5,1,400,0,-,-,-,0.5,74.8,1,-,6.47,null
2011,La Liga,Rayo Vallecano,Rafa García Rayo Vallecano/28/D ,Rafa García (2011),25,Defender,188,84,1(3),4,1,3,152,0,-,1,-,0.3,76.6,0.8,-,6.4,null
2011,La Liga,Rayo Vallecano,Míchel Rayo Vallecano/38/FW ,Míchel1606 (2011),35,Forward,174,66,2(7),9,2,7,237,0,1,-,-,0.2,82.6,-,-,6.32,null
2011,La Liga,Rayo Vallecano,Rayco Rayo Vallecano/27/FW ,Rayco (2011),24,Forward,165,64,1(5),6,1,5,212,0,-,1,-,0.3,74.4,0.5,-,6.3,null
2011,La Liga,Rayo Vallecano,Diamanka Rayo Vallecano/24/M ,Diamanka (2011),21,Midfielder,184,76,2(5),7,2,5,290,0,-,2,-,0.3,74.6,0.4,-,6.3,null
2011,La Liga,Rayo Vallecano,Andrija Delibasic Rayo Vallecano/33/FW ,Andrija Delibasic (2011),30,Forward,187,84,5(14),19,5,14,615,1,-,3,-,0.6,72.7,0.8,-,6.25,null
2011,La Liga,Rayo Vallecano,Sergio Koke Rayo Vallecano/31/FW ,Sergio Koke (2011),28,Forward,180,74,0(5),5,0,5,131,1,-,-,-,0.4,75.6,0.2,-,6.25,null
2011,La Liga,Rayo Vallecano,Dani Pacheco Rayo Vallecano/23/FW ,Dani Pacheco (2011),20,Forward,170,65,0(11),11,0,11,266,0,-,-,-,0.6,79.2,-,-,6.25,null
2011,La Liga,Rayo Vallecano,Diego Benito Rayo Vallecano/26/M ,Diego Benito (2011),23,Midfielder,178,69,0(4),4,0,4,33,0,-,-,-,0.8,66.7,-,-,6.06,null
2011,La Liga,Rayo Vallecano,Néstor Susaeta Rayo Vallecano/29/M ,Néstor Susaeta (2011),26,Midfielder,177,74,0(2),2,0,2,16,0,-,-,-,-,100,-,-,6.03,Passing
2011,La Liga,Rayo Vallecano,Aitor Núñez Rayo Vallecano/27/D(R) ,Aitor Núñez (2011),24,Defender,177,70,0(1),1,0,1,61,0,-,-,-,-,70,-,-,6,null
2011,La Liga,Rayo Vallecano,Rober Rayo Vallecano/22/D ,Rober (2011),19,Defender,182,76,2,2,2,0,95,0,-,1,-,-,46.2,-,-,5.92,null
2011,La Liga,Zaragoza,Apoño Zaragoza/30/M(CR) ,Apoño (2011),27,Midfielder,173,72,16(1),17,16,1,1386,5,1,4,-,1.6,75,1.1,1,7.29,null
2011,La Liga,Zaragoza,Leonardo Ponzio Zaragoza/32/D(LR)^DM(C) ,Leonardo Ponzio (2011),29,Defender,178,75,16,16,16,0,1395,1,1,5,-,1.3,70.4,1.6,-,7.29,null
