Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2011,Bundesliga,FC Cologne,Sascha Riether FC Cologne/31/D(CR)^DM(C)^M(R) ,Sascha Riether (2011),28,Defender,174,70,33,33,33,0,2955,0,-,7,-,0.2,79.2,0.3,-,6.6,null
2011,Bundesliga,FC Cologne,Ammar Jemal FC Cologne/27/D(C) ,Ammar Jemal (2011),24,Defender,186,81,13(2),15,13,2,1164,1,-,3,-,0.3,77,0.6,1,6.57,null
2011,Bundesliga,FC Cologne,Michael Rensing FC Cologne/30/GK ,Michael Rensing (2011),27,Keeper,190,92,32,32,32,0,2880,0,-,2,-,-,47.3,0.1,-,6.54,null
2011,Bundesliga,FC Cologne,Christian Eichner FC Cologne/31/D(L) ,Christian Eichner (2011),28,Defender,183,76,25(4),29,25,4,2089,0,1,2,-,0.3,71.8,0.5,-,6.52,null
2011,Bundesliga,FC Cologne,Miro Varvodic FC Cologne/25/GK ,Miro Varvodic (2011),22,Keeper,191,84,2,2,2,0,180,0,-,-,-,-,50.8,-,-,6.42,null
2011,Bundesliga,FC Cologne,Kevin McKenna FC Cologne/34/D(C) ,Kevin McKenna (2011),31,Defender,190,85,14(11),25,14,11,1431,1,-,4,-,0.2,79.4,1.2,-,6.36,null
2011,Bundesliga,FC Cologne,Kevin Pezzoni FC Cologne/25/D(C)^DM(C) ,Kevin Pezzoni (2011),22,Defender,193,92,4(8),12,4,8,483,1,-,-,-,0.4,83.8,0.3,-,6.35,null
2011,Bundesliga,FC Cologne,Odise Roshi FC Cologne/23/M ,Odise Roshi (2011),20,Midfielder,187,79,3(17),20,3,17,582,1,1,2,-,0.4,70.6,1,-,6.31,null
2011,Bundesliga,FC Cologne,Sebastian Freis FC Cologne/29/AM(R)^FW ,Sebastian Freis (2011),26,Forward,183,78,0(4),4,0,4,59,0,1,-,-,0.3,73.3,-,-,6.28,null
2011,Bundesliga,FC Cologne,Adam Matuschyk FC Cologne/25/DM(C) ,Adam Matuschyk (2011),22,Midfielder,183,73,2(7),9,2,7,287,0,-,1,-,0.2,95.2,-,-,6.28,Passing,null
2011,Bundesliga,FC Cologne,Jong Tae-Se FC Cologne/30/FW ,Jong Tae-Se (2011),27,Forward,180,79,0(5),5,0,5,158,0,-,-,-,0.8,73.9,1.4,-,6.24,null
2011,Bundesliga,FC Cologne,Mitchell Weiser FC Cologne/20/M ,Mitchell Weiser (2011),17,Midfielder,176,67,0(1),1,0,1,18,0,-,-,-,-,50,-,-,6.19,null
2011,Bundesliga,FC Cologne,Christopher Buchtmann FC Cologne/22/M ,Christopher Buchtmann (2011),19,Midfielder,175,72,0(2),2,0,2,47,0,-,-,-,-,81.3,-,-,6.15,null
2011,Bundesliga,FC Cologne,Tomoaki Makino FC Cologne/27/D ,Tomoaki Makino (2011),24,Defender,182,76,0(3),3,0,3,117,0,-,-,-,-,65.6,-,-,6.09,null
2011,Bundesliga,FC Cologne,Mikael Ishak FC Cologne/21/FW ,Mikael Ishak (2011),18,Forward,184,78,3(8),11,3,8,332,0,-,-,-,1,78.8,0.3,-,6.05,null
2011,Bundesliga,Kaiserslautern,Florian Dick Kaiserslautern/29/D(R) ,Florian Dick (2011),26,Defender,184,84,32,32,32,0,2880,2,2,11,-,0.8,74.9,2,1,7.05,null
2011,Bundesliga,Kaiserslautern,Jan Simunek Kaiserslautern/27/D(C) ,Jan Simunek (2011),24,Defender,189,79,6,6,6,0,540,0,1,1,-,0.8,65.5,3.3,-,7.04,null
2011,Bundesliga,Kaiserslautern,Ivo Ilicevic Kaiserslautern/27/AM(LR) ,Ivo Ilicevic (2011),24,Midfielder,174,63,4,4,4,0,360,1,-,-,1,1.5,75.9,0.5,-,6.94,null
2011,Bundesliga,Kaiserslautern,Pierre De Wit Kaiserslautern/27/DM(C) ,Pierre De Wit (2011),24,Midfielder,172,71,24(1),25,24,1,1849,3,1,1,-,1.6,78,0.6,1,6.86,null
2011,Bundesliga,Kaiserslautern,Christian Tiffert Kaiserslautern/32/M(CLR) ,Christian Tiffert (2011),29,Midfielder,183,75,31,31,31,0,2679,2,1,5,-,1.2,79.6,0.5,1,6.8,null
2011,Bundesliga,Kaiserslautern,Alexander Bugera Kaiserslautern/36/D(L) ,Alexander Bugera (2011),33,Defender,180,77,20,20,20,0,1766,1,-,4,-,0.9,67.8,0.7,-,6.78,null
2011,Bundesliga,Kaiserslautern,Dorge Kouemaha Kaiserslautern/31/FW ,Dorge Kouemaha (2011),28,Forward,188,86,13(4),17,13,4,1160,2,1,3,-,3,71,1.5,1,6.75,null
2011,Bundesliga,Kaiserslautern,Martin Amedick Kaiserslautern/32/D(C) ,Martin Amedick (2011),29,Defender,194,88,13(1),14,13,1,1179,0,1,3,-,0.6,80.6,2.1,-,6.74,null
2011,Bundesliga,Kaiserslautern,Kevin Trapp Kaiserslautern/24/GK ,Kevin Trapp (2011),21,Keeper,189,83,23,23,23,0,2070,0,-,1,-,-,62,0.1,-,6.71,null
2011,Bundesliga,Kaiserslautern,Konstantinos Fortounis Kaiserslautern/22/AM(LR) ,Konstantinos Fortounis (2011),19,Midfielder,183,70,18(10),28,18,10,1798,0,4,4,-,1.1,76.3,0.2,1,6.68,null
2011,Bundesliga,Kaiserslautern,Leon Jessen Kaiserslautern/28/D(L) ,Leon Jessen (2011),25,Defender,182,77,13(2),15,13,2,1195,1,-,2,-,0.3,74.7,0.6,1,6.68,null
2011,Bundesliga,Kaiserslautern,Olcay Sahan Kaiserslautern/27/AM(LR) ,Olcay Sahan (2011),24,Midfielder,179,69,23(4),27,23,4,1991,1,2,5,-,1.1,72.2,0.7,2,6.67,null
2011,Bundesliga,Kaiserslautern,Mathias Abel Kaiserslautern/33/D(C) ,Mathias Abel (2011),30,Defender,188,84,20(2),22,20,2,1838,0,-,2,-,0.4,80.7,2.3,-,6.66,null
2011,Bundesliga,Kaiserslautern,Rodnei Kaiserslautern/29/D(C) ,Rodnei (2011),26,Defender,190,90,21(1),22,21,1,1848,1,-,4,1,0.3,80.6,3,-,6.64,null
2011,Bundesliga,Kaiserslautern,Tobias Sippel Kaiserslautern/26/GK ,Tobias Sippel (2011),23,Keeper,180,80,11,11,11,0,990,0,-,-,-,-,58,-,1,6.63,null
2011,Bundesliga,Kaiserslautern,Julian Derstroff Kaiserslautern/22/AM(R) ,Julian Derstroff (2011),19,Midfielder,182,75,9(3),12,9,3,746,1,-,2,-,1.3,70.4,0.3,-,6.61,null
2011,Bundesliga,Kaiserslautern,Oliver Kirch Kaiserslautern/32/D(R)^DM(C)^M(R) ,Oliver Kirch (2011),29,Defender,182,75,19(4),23,19,4,1670,1,1,3,-,1.1,82.5,0.5,-,6.58,null
2011,Bundesliga,Kaiserslautern,Sandro Wagner Kaiserslautern/26/FW ,Sandro Wagner (2011),23,Forward,194,90,9(2),11,9,2,819,0,-,3,-,1.4,59.9,3.2,-,6.57,null
2011,Bundesliga,Kaiserslautern,Ariel Borysiuk Kaiserslautern/23/DM(C) ,Ariel Borysiuk (2011),20,Midfielder,178,78,12,12,12,0,1023,0,-,2,1,0.6,80,0.5,-,6.49,null
2011,Bundesliga,Kaiserslautern,Itay Shechter Kaiserslautern/27/FW ,Itay Shechter (2011),24,Forward,178,77,13(10),23,13,10,1369,3,-,2,1,1.2,74.6,0.3,2,6.44,null
2011,Bundesliga,Kaiserslautern,Anthar Yahia Kaiserslautern/32/D(C) ,Anthar Yahia (2011),29,Defender,185,79,9(2),11,9,2,852,0,-,1,-,0.4,78.3,0.5,-,6.38,null
2011,Bundesliga,Kaiserslautern,Richard Sukuta-Pasu Kaiserslautern/24/FW ,Richard Sukuta-Pasu (2011),21,Forward,190,89,12(12),24,12,12,1144,0,1,4,-,1,67.3,0.8,-,6.34,null
2011,Bundesliga,Kaiserslautern,Adam Nemec Kaiserslautern/29/FW ,Adam Nemec (2011),26,Forward,190,84,0(4),4,0,4,89,1,-,-,-,0.5,72,1,-,6.33,null
2011,Bundesliga,Kaiserslautern,Thanos Petsos Kaiserslautern/23/DM(C) ,Thanos Petsos (2011),20,Midfielder,184,80,9(10),19,9,10,866,0,-,2,-,0.8,80.1,0.4,-,6.28,null
2011,Bundesliga,Kaiserslautern,Clemens Walch Kaiserslautern/27/M(R) ,Clemens Walch (2011),24,Midfielder,181,77,3(2),5,3,2,218,0,-,-,-,-,68.6,0.2,-,6.26,null
2011,Bundesliga,Kaiserslautern,Andrew Wooten Kaiserslautern/25/FW ,Andrew Wooten (2011),22,Forward,186,81,2(5),7,2,5,310,1,-,-,-,1.3,91.8,0.1,-,6.21,null
2011,Bundesliga,Kaiserslautern,Gil Vermouth Kaiserslautern/29/AM(R) ,Gil Vermouth (2011),26,Midfielder,172,67,0(2),2,0,2,46,0,-,-,-,-,83.3,-,-,6.15,null
2011,Bundesliga,Kaiserslautern,Nicolai Jørgensen Kaiserslautern/23/FW ,Nicolai Jørgensen (2011),20,Forward,190,83,1(4),5,1,4,185,0,-,2,-,0.2,69,0.6,-,6.14,null
2011,Bundesliga,Kaiserslautern,Willi Orban Kaiserslautern/21/D ,Willi Orban (2011),18,Defender,186,83,1(1),2,1,1,96,0,-,-,-,-,79.2,-,-,6.11,null
2011,Bundesliga,Kaiserslautern,Jakub Swierczok Kaiserslautern/21/FW ,Jakub Swierczok (2011),18,Forward,179,76,3(3),6,3,3,290,0,-,2,-,1.5,69.4,0.3,-,6.04,null
2011,Bundesliga,Kaiserslautern,Dominique Heintz Kaiserslautern/21/D ,Dominique Heintz (2011),18,Defender,190,85,0(1),1,0,1,17,0,-,-,-,-,100,1,-,5.96,Passing,null
2011,Bundesliga,Kaiserslautern,Steven Zellner Kaiserslautern/23/M ,Steven Zellner (2011),20,Midfielder,185,85,0(1),1,0,1,10,0,-,-,-,-,100,-,-,5.86,Passing,null
2010,Bundesliga,Borussia Dortmund,Nuri Sahin Borussia Dortmund/26/DM(C) ,Nuri Sahin (2010),22,Midfielder,180,73,30,30,30,0,2603,6,8,4,-,2,75.9,0.3,8,7.9,null
2010,Bundesliga,Borussia Dortmund,Mitchell Langerak Borussia Dortmund/26/GK ,Mitchell Langerak (2010),22,Keeper,193,84,1,1,1,0,90,0,-,-,-,-,45.8,-,-,7.51,Goalkeeping,null
2010,Bundesliga,Borussia Dortmund,Mario Götze Borussia Dortmund/22/AM(CLR)^FW ,Mario Götze (2010),18,Forward,176,64,29(4),33,29,4,2562,6,11,1,-,1.2,79.8,0.4,4,7.39,null
2010,Bundesliga,Borussia Dortmund,Sven Bender Borussia Dortmund/25/DM(C) ,Sven Bender (2010),21,Midfielder,186,80,29(2),31,29,2,2449,1,2,2,-,1,75.9,0.7,2,7.33,null
2010,Bundesliga,Borussia Dortmund,Mats Hummels Borussia Dortmund/25/D(C)^DM(C) ,Mats Hummels (2010),21,Defender,191,92,32,32,32,0,2838,5,1,2,-,1.2,77.9,1.2,1,7.25,null
2010,Bundesliga,Borussia Dortmund,Marcel Schmelzer Borussia Dortmund/26/D(L) ,Marcel Schmelzer (2010),22,Defender,180,74,34,34,34,0,3060,0,2,3,-,0.8,73.3,0.6,1,7.18,null
2010,Bundesliga,Borussia Dortmund,Kevin Großkreutz Borussia Dortmund/26/D(LR)^M(CLR) ,Kevin Großkreutz (2010),22,Defender,186,77,32(2),34,32,2,2626,8,7,3,-,1.6,77,0.5,2,7.18,null
2010,Bundesliga,Borussia Dortmund,Shinji Kagawa Borussia Dortmund/25/AM(CL) ,Shinji Kagawa (2010),21,Midfielder,175,68,17(1),18,17,1,1380,8,1,2,-,2.1,78.3,0.2,1,7.13,null
2010,Bundesliga,Borussia Dortmund,Lucas Barrios Borussia Dortmund/29/FW ,Lucas Barrios (2010),25,Forward,187,83,29(3),32,29,3,2493,16,2,3,-,3.1,65.7,1.1,1,7.12,Scoring,null
2010,Bundesliga,Borussia Dortmund,Neven Subotic Borussia Dortmund/25/D(C) ,Neven Subotic (2010),21,Defender,191,83,31,31,31,0,2779,1,-,6,1,0.7,78.9,0.6,1,7.01,null
2010,Bundesliga,Borussia Dortmund,Patrick Owomoyela Borussia Dortmund/34/D(R) ,Patrick Owomoyela (2010),30,Defender,187,87,5(1),6,5,1,449,0,1,1,-,0.7,70.9,2.5,-,7,null
2010,Bundesliga,Borussia Dortmund,Lukasz Piszczek Borussia Dortmund/29/D(R)^M(R) ,Lukasz Piszczek (2010),25,Defender,184,79,29(4),33,29,4,2671,0,5,2,-,0.7,76.7,0.4,-,6.98,null
2010,Bundesliga,Borussia Dortmund,Jakub Blaszczykowski Borussia Dortmund/28/AM(CR) ,Jakub Blaszczykowski (2010),24,Midfielder,176,77,15(14),29,15,14,1553,3,2,-,-,1.2,74.6,0.2,-,6.82,null
2010,Bundesliga,Borussia Dortmund,Robert Lewandowski Borussia Dortmund/26/AM(C)^FW ,Robert Lewandowski (2010),22,Forward,185,79,15(18),33,15,18,1620,8,1,4,-,2.4,64.9,0.9,-,6.76,null
2010,Bundesliga,Borussia Dortmund,Antonio da Silva Borussia Dortmund/36/DM(C) ,Antonio da Silva (2010),32,Midfielder,178,76,5(17),22,5,17,767,1,2,1,-,0.6,78.3,0.7,1,6.75,null
2010,Bundesliga,Borussia Dortmund,Roman Weidenfeller Borussia Dortmund/34/GK ,Roman Weidenfeller (2010),30,Keeper,190,90,33,33,33,0,2970,0,-,4,-,-,59.3,-,-,6.7,null
2010,Bundesliga,Borussia Dortmund,Felipe Santana Borussia Dortmund/28/D(C) ,Felipe Santana (2010),24,Defender,194,85,5(8),13,5,8,533,0,-,-,-,0.5,79.6,0.7,-,6.64,null
2010,Bundesliga,Borussia Dortmund,Sebastian Kehl Borussia Dortmund/34/DM(C) ,Sebastian Kehl (2010),30,Midfielder,187,87,3(3),6,3,3,236,0,1,1,-,1,84,0.5,-,6.46,null
2010,Bundesliga,Borussia Dortmund,Markus Feulner Borussia Dortmund/32/D(R)^M(CR) ,Markus Feulner (2010),28,Defender,183,82,0(6),6,0,6,32,0,-,-,-,-,90.9,0.2,-,6.19,null
2010,Bundesliga,Borussia Dortmund,Dimitar Rangelov Borussia Dortmund/31/FW ,Dimitar Rangelov (2010),27,Forward,183,80,0(1),1,0,1,14,0,-,-,-,-,100,-,-,6.18,Passing,null
2010,Bundesliga,Borussia Dortmund,Mohamed Zidan Borussia Dortmund/32/AM(C)^FW ,Mohamed Zidan (2010),28,Forward,172,71,0(8),8,0,8,107,0,-,-,-,0.1,73.7,-,-,6.09,null
2010,Bundesliga,Borussia Dortmund,Dede Borussia Dortmund/36/D(L) ,Dede (2010),32,Defender,176,69,0(4),4,0,4,37,0,-,-,-,0.8,90.9,-,-,6.06,null
2010,Bundesliga,Borussia Dortmund,Marco Stiepermann Borussia Dortmund/23/FW ,Marco Stiepermann (2010),19,Forward,190,83,0(4),4,0,4,31,0,-,-,-,-,61.5,-,-,5.97,null
2010,Bundesliga,Bayer Leverkusen,Arturo Vidal Bayer Leverkusen/27/M(C) ,Arturo Vidal (2010),23,Midfielder,180,75,31(2),33,31,2,2719,10,11,4,1,1.6,83.6,0.8,10,7.76,null
2010,Bundesliga,Bayer Leverkusen,Renato Augusto Bayer Leverkusen/26/AM(CLR) ,Renato Augusto (2010),22,Midfielder,186,90,26(1),27,26,1,2231,7,2,5,-,2.1,78.5,0.4,4,7.4,null
2010,Bundesliga,Bayer Leverkusen,Domagoj Vida Bayer Leverkusen/25/D(CR) ,Domagoj Vida (2010),21,Defender,184,73,0(1),1,0,1,76,0,-,-,-,-,64.3,2,-,7.38,null
2010,Bundesliga,Bayer Leverkusen,Sidney Sam Bayer Leverkusen/26/AM(LR) ,Sidney Sam (2010),22,Midfielder,174,71,26(4),30,26,4,2185,7,3,4,-,1.8,83.3,0.4,3,7.11,null
2010,Bundesliga,Bayer Leverkusen,Daniel Schwaab Bayer Leverkusen/26/D(CR) ,Daniel Schwaab (2010),22,Defender,186,76,28(2),30,28,2,2460,0,-,3,-,0.2,78.4,1.2,1,7.06,null
2010,Bundesliga,Bayer Leverkusen,Michal Kadlec Bayer Leverkusen/29/D(CL) ,Michal Kadlec (2010),25,Defender,185,76,30(2),32,30,2,2655,2,1,6,-,1.1,79.6,0.8,-,6.97,null
2010,Bundesliga,Bayer Leverkusen,Gonzalo Castro Bayer Leverkusen/27/D(LR)^M(CLR) ,Gonzalo Castro13423 (2010),23,Defender,172,73,19(4),23,19,4,1719,3,8,3,-,0.8,76.5,0.2,1,6.93,null
2010,Bundesliga,Bayer Leverkusen,Tranquillo Barnetta Bayer Leverkusen/29/AM(CLR) ,Tranquillo Barnetta (2010),25,Midfielder,178,70,19(5),24,19,5,1531,2,2,3,-,1.8,78.7,0.3,2,6.88,null
2010,Bundesliga,Bayer Leverkusen,Stefan Reinartz Bayer Leverkusen/25/D(C)^DM(C) ,Stefan Reinartz (2010),21,Defender,189,87,29(2),31,29,2,2643,2,2,7,-,0.5,82.4,0.8,-,6.87,null
2010,Bundesliga,Bayer Leverkusen,Simon Rolfes Bayer Leverkusen/32/DM(C) ,Simon Rolfes (2010),28,Midfielder,191,83,21(7),28,21,7,1915,5,3,1,-,0.7,82.7,0.6,1,6.87,null
2010,Bundesliga,Bayer Leverkusen,Eren Derdiyok Bayer Leverkusen/26/FW ,Eren Derdiyok (2010),22,Forward,191,92,18(14),32,18,14,1977,6,6,1,-,1.7,72.3,1,2,6.86,null
2010,Bundesliga,Bayer Leverkusen,Stefan Kießling Bayer Leverkusen/30/FW ,Stefan Kießling (2010),26,Forward,191,80,15(7),22,15,7,1357,7,2,3,-,1.6,67.8,1.5,1,6.84,null
2010,Bundesliga,Bayer Leverkusen,Patrick Helmes Bayer Leverkusen/30/FW ,Patrick Helmes (2010),26,Forward,182,78,8(3),11,8,3,706,5,1,-,-,1.7,76,0.1,1,6.68,null
2010,Bundesliga,Bayer Leverkusen,Sami Hyypiä Bayer Leverkusen/41/D(C) ,Sami Hyypiä (2010),37,Defender,195,88,20(1),21,20,1,1673,1,-,1,-,0.4,80.8,1,-,6.66,null
2010,Bundesliga,Bayer Leverkusen,Michael Ballack Bayer Leverkusen/38/M(C) ,Michael Ballack (2010),34,Midfielder,189,88,13(4),17,13,4,1183,0,1,3,-,1.2,81.3,0.5,-,6.62,null
2010,Bundesliga,Bayer Leverkusen,Lars Bender Bayer Leverkusen/25/DM(C) ,Lars Bender (2010),21,Midfielder,184,77,10(17),27,10,17,1231,3,1,3,-,0.5,79.4,0.5,-,6.6,null
2010,Bundesliga,Bayer Leverkusen,Manuel Friedrich Bayer Leverkusen/35/D(C) ,Manuel Friedrich (2010),31,Defender,189,87,17(2),19,17,2,1463,0,-,5,-,0.6,84.9,0.7,-,6.55,null
2010,Bundesliga,Bayer Leverkusen,René Adler Bayer Leverkusen/29/GK ,René Adler (2010),25,Keeper,191,87,32,32,32,0,2880,0,-,2,-,-,54.1,0.1,-,6.55,null
2010,Bundesliga,Bayer Leverkusen,Hanno Balitsch Bayer Leverkusen/33/D(R)^DM(C) ,Hanno Balitsch (2010),29,Defender,180,80,9(15),24,9,15,925,3,-,1,-,0.5,79.2,0.4,-,6.54,null
2010,Bundesliga,Bayer Leverkusen,Nicolai Jørgensen Bayer Leverkusen/23/FW ,Nicolai Jørgensen (2010),19,Forward,190,83,1(8),9,1,8,198,0,2,-,-,0.6,72.7,-,-,6.25,null
2010,Bundesliga,Bayer Leverkusen,Fabian Giefer Bayer Leverkusen/24/GK ,Fabian Giefer (2010),20,Keeper,196,93,2,2,2,0,180,0,-,-,-,-,61,-,-,6,null
2010,Bundesliga,Bayern Munich,Arjen Robben Bayern Munich/30/AM(LR)^FW ,Arjen Robben (2010),26,Forward,180,80,13(1),14,13,1,1138,12,8,3,1,3.9,80.3,0.1,6,8.39,null
2010,Bundesliga,Bayern Munich,Franck Ribéry Bayern Munich/31/AM(L) ,Franck Ribéry (2010),27,Midfielder,170,72,22(3),25,22,3,1974,7,11,5,-,2.8,79.5,0.1,4,7.82,null
2010,Bundesliga,Bayern Munich,Mario Gomez Bayern Munich/29/FW ,Mario Gomez (2010),25,Forward,189,88,27(5),32,27,5,2458,28,2,2,-,3,73.5,0.4,4,7.42,Scoring,null
2010,Bundesliga,Bayern Munich,Thomas Müller Bayern Munich/25/AM(CLR)^FW ,Thomas Müller (2010),21,Forward,186,75,32(2),34,32,2,2810,12,11,2,-,1.8,76.4,0.6,1,7.37,null
2010,Bundesliga,Bayern Munich,Bastian Schweinsteiger Bayern Munich/30/M(C) ,Bastian Schweinsteiger (2010),26,Midfielder,183,79,31(1),32,31,1,2739,4,7,6,-,1.6,84.9,0.5,-,7.3,null
2010,Bundesliga,Bayern Munich,Luiz Gustavo Bayern Munich/27/D(CL)^DM(C) ,Luiz Gustavo (2010),23,Defender,187,80,13(1),14,13,1,1080,1,-,1,-,0.3,82.8,0.9,-,7.17,null
2010,Bundesliga,Bayern Munich,Anatoliy Tymoshchuk Bayern Munich/35/D(C)^DM(C) ,Anatoliy Tymoshchuk (2010),31,Defender,181,75,23(3),26,23,3,2004,3,-,3,-,0.7,86.5,0.6,1,7.07,null
2010,Bundesliga,Bayern Munich,Hamit Altintop Bayern Munich/31/AM(CR) ,Hamit Altintop (2010),27,Midfielder,183,82,8(6),14,8,6,739,2,3,1,-,1.3,87.7,-,-,7.02,null
2010,Bundesliga,Bayern Munich,Mark van Bommel Bayern Munich/37/DM(C) ,Mark van Bommel (2010),33,Midfielder,187,85,12(1),13,12,1,1092,0,-,2,-,1.2,87,0.1,-,6.97,null
2010,Bundesliga,Bayern Munich,Philipp Lahm Bayern Munich/30/D(LR)^DM(C) ,Philipp Lahm (2010),26,Defender,170,66,34,34,34,0,3060,3,2,3,-,0.3,87.9,0.4,-,6.89,null
2010,Bundesliga,Bayern Munich,Holger Badstuber Bayern Munich/25/D(CL) ,Holger Badstuber (2010),21,Defender,190,84,21(2),23,21,2,1849,0,-,5,-,0.2,86.5,1,1,6.87,null
2010,Bundesliga,Bayern Munich,Diego Contento Bayern Munich/24/D(L) ,Diego Contento (2010),20,Defender,177,74,12(2),14,12,2,1115,0,-,-,-,0.2,82.8,0.4,-,6.85,null
2010,Bundesliga,Bayern Munich,Daniel van Buyten Bayern Munich/36/D(C) ,Daniel van Buyten (2010),32,Defender,197,96,18(3),21,18,3,1611,2,1,1,-,0.6,84.5,1.1,1,6.84,null
2010,Bundesliga,Bayern Munich,Danijel Pranjic Bayern Munich/32/D(L)^M(CL) ,Danijel Pranjic (2010),28,Defender,171,70,22(6),28,22,6,2009,0,6,2,-,0.3,82.1,0.1,2,6.83,null
2010,Bundesliga,Bayern Munich,Martín Demichelis Bayern Munich/33/D(C)^DM(C) ,Martín Demichelis (2010),29,Defender,184,80,3(3),6,3,3,335,1,-,1,-,0.3,91.4,0.7,-,6.83,null
2010,Bundesliga,Bayern Munich,Toni Kroos Bayern Munich/24/M(CLR) ,Toni Kroos (2010),20,Midfielder,182,78,19(8),27,19,8,1746,1,4,3,-,1.6,86.3,0.1,-,6.83,null
2010,Bundesliga,Bayern Munich,Jörg Butt Bayern Munich/40/GK ,Jörg Butt (2010),36,Keeper,191,91,22(1),23,22,1,2026,0,-,-,-,-,70.6,-,-,6.63,null
2010,Bundesliga,Bayern Munich,Breno Bayern Munich/25/D(C) ,Breno (2010),21,Defender,187,90,7(6),13,7,6,763,0,-,-,1,0.1,84,0.9,-,6.62,null
2010,Bundesliga,Bayern Munich,Thomas Kraft Bayern Munich/26/GK ,Thomas Kraft (2010),22,Keeper,187,78,12,12,12,0,1036,0,-,-,-,-,73,-,-,6.59,null
2010,Bundesliga,Bayern Munich,Andreas Ottl Bayern Munich/29/DM(C) ,Andreas Ottl (2010),25,Midfielder,186,78,9(6),15,9,6,925,0,1,-,-,0.5,84.1,0.1,-,6.55,null
2010,Bundesliga,Bayern Munich,Miroslav Klose Bayern Munich/36/AM(C)^FW ,Miroslav Klose (2010),32,Forward,184,84,9(11),20,9,11,901,1,1,2,-,1.2,75.5,0.5,-,6.47,null
2010,Bundesliga,Bayern Munich,Edson Braafheid Bayern Munich/31/D(L) ,Edson Braafheid (2010),27,Defender,180,76,2(1),3,2,1,144,0,-,-,-,-,71.2,-,-,6.43,null
2010,Bundesliga,Bayern Munich,David Alaba Bayern Munich/22/D(CL)^M(CL) ,David Alaba (2010),18,Defender,180,76,0(2),2,0,2,27,0,-,-,-,-,90.9,-,-,6.27,null
2010,Bundesliga,Bayern Munich,Ivica Olic Bayern Munich/35/AM(L)^FW ,Ivica Olic (2010),31,Forward,182,85,3(3),6,3,3,286,0,-,1,-,1.5,77.6,0.2,-,6.13,null
2010,Bundesliga,Hannover 96,Didier Ya Konan Hannover 96/30/AM(R)^FW ,Didier Ya Konan (2010),26,Forward,174,74,28,28,28,0,2466,14,6,6,-,2.5,74.5,0.6,6,7.22,null
2010,Bundesliga,Hannover 96,Sergio da Silva Pinto Hannover 96/34/M(C) ,Sergio da Silva Pinto (2010),30,Midfielder,176,72,31,31,31,0,2626,5,6,11,-,1.8,68.5,0.4,3,7.19,null
2010,Bundesliga,Hannover 96,Jan Schlaudraff Hannover 96/31/AM(CR)^FW ,Jan Schlaudraff (2010),27,Forward,180,72,16(5),21,16,5,1385,4,6,1,-,1.1,76.3,0.2,3,6.97,null
2010,Bundesliga,Hannover 96,Ron-Robert Zieler Hannover 96/25/GK ,Ron-Robert Zieler (2010),21,Keeper,188,83,15,15,15,0,1313,0,-,1,-,-,40.3,-,1,6.91,null
2010,Bundesliga,Hannover 96,Manuel Schmiedebach Hannover 96/25/D(R)^M(CR) ,Manuel Schmiedebach (2010),21,Defender,170,70,31(1),32,31,1,2727,0,5,7,1,0.3,71.7,0.3,-,6.89,null
2010,Bundesliga,Hannover 96,Lars Stindl Hannover 96/26/M(CR) ,Lars Stindl (2010),22,Midfielder,180,78,23(10),33,23,10,2250,2,4,6,-,1,71.6,0.5,2,6.87,null
2010,Bundesliga,Hannover 96,Christian Schulz Hannover 96/31/D(CL)^DM(C) ,Christian Schulz (2010),27,Defender,185,80,33,33,33,0,2942,4,1,4,-,0.5,66,0.8,1,6.8,null
2010,Bundesliga,Hannover 96,Karim Haggui Hannover 96/30/D(C) ,Karim Haggui (2010),26,Defender,190,86,25,25,25,0,2250,1,-,3,2,0.2,71.8,2.1,1,6.8,null
2010,Bundesliga,Hannover 96,Konstantin Rausch Hannover 96/24/D(L)^M(CL) ,Konstantin Rausch (2010),20,Defender,182,80,34,34,34,0,2862,5,5,1,-,1.6,66.7,0.2,2,6.77,null
2010,Bundesliga,Hannover 96,Mohammed Abdellaoue Hannover 96/29/FW ,Mohammed Abdellaoue (2010),25,Forward,182,80,26,26,26,0,2111,10,1,1,-,1.5,69.1,0.7,-,6.75,null
2010,Bundesliga,Hannover 96,Steven Cherundolo Hannover 96/35/D(R) ,Steven Cherundolo (2010),31,Defender,172,69,33,33,33,0,2899,0,-,5,1,0.1,69.3,0.5,-,6.74,null
2010,Bundesliga,Hannover 96,Emanuel Pogatetz Hannover 96/31/D(C) ,Emanuel Pogatetz (2010),27,Defender,191,90,28,28,28,0,2490,0,-,4,1,0.3,68.9,1.8,-,6.61,null
2010,Bundesliga,Hannover 96,Mike Hanke Hannover 96/30/FW ,Mike Hanke (2010),26,Forward,185,85,0(7),7,0,7,152,3,-,-,-,1.1,68.8,0.1,-,6.49,null
2010,Bundesliga,Hannover 96,Florian Fromlowitz Hannover 96/28/GK ,Florian Fromlowitz (2010),24,Keeper,185,85,19(1),20,19,1,1749,0,-,2,-,-,48.2,-,1,6.43,null
