Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
2011,La Liga,Getafe,Tsepo Masilela Getafe/29/D(L) ,Tsepo Masilela,26,D(L) ,174,70,11(2),13,11,2,1009,-,-,5,-,-,78.5,1.1,-,6.86
2011,La Liga,Getafe,Mané Getafe/32/D(L) ,Mané,29,D(L) ,175,68,21(1),22,21,1,1748,-,1,5,-,0.6,70.5,0.5,-,6.85
2011,La Liga,Getafe,Jaime Gavilán Getafe/29/AM(CL) ,Jaime Gavilán,26,AM(CL) ,177,73,13(4),17,13,4,1041,1,4,1,-,0.9,74.7,0.6,2,6.8
2011,La Liga,Getafe,Juan Rodríguez Getafe/32/M(CR) ,Juan Rodríguez,29,M(CR) ,185,72,10(7),17,10,7,904,-,-,5,-,0.3,73.4,2.6,-,6.79
2011,La Liga,Getafe,Álvaro Arroyo Getafe/26/D(R) ,Álvaro Arroyo,23,D(R) ,180,71,3(1),4,3,1,255,-,-,-,-,-,64.6,1,-,6.77
2011,La Liga,Getafe,Alberto Lopo Getafe/34/D(C) ,Alberto Lopo,31,D(C) ,186,82,14(2),16,14,2,1336,-,-,6,2,0.4,76.2,1.8,1,6.77
2011,La Liga,Getafe,Alexis Getafe/29/D(CL) ,Alexis,26,D(CL) ,183,75,11(1),12,11,1,991,1,-,3,-,0.8,78.5,1.7,-,6.76
2011,La Liga,Getafe,Miguel Torres Getafe/28/D(CLR) ,Miguel Torres,25,D(CLR) ,184,74,18(5),23,18,5,1664,1,1,8,1,0.1,69.7,1.3,-,6.76
2011,La Liga,Getafe,Miku Getafe/29/FW ,Miku,26,FW ,186,72,33(5),38,33,5,2943,12,2,4,1,1.6,69,1.6,2,6.72
2011,La Liga,Getafe,Diego Castro Getafe/32/AM(CLR) ,Diego Castro,29,AM(CLR) ,174,70,25(6),31,25,6,2233,7,1,6,-,1.2,72.2,0.2,1,6.71
2011,La Liga,Getafe,Rafa Getafe/29/D(C) ,Rafa,26,D(C) ,179,72,9(4),13,9,4,801,-,-,5,-,0.2,77.1,0.9,-,6.67
2011,La Liga,Getafe,Pedro Ríos Getafe/32/AM(CLR) ,Pedro Ríos,29,AM(CLR) ,175,72,17(5),22,17,5,1378,2,3,6,-,1,63.5,0.5,1,6.67
2011,La Liga,Getafe,Jordi Codina Getafe/32/GK ,Jordi Codina,29,GK ,189,81,2,2,2,0,180,-,-,-,-,-,52.6,-,-,6.55
2011,La Liga,Getafe,Pedro León Getafe/27/AM(R) ,Pedro León,24,AM(R) ,183,71,6(7),13,6,7,622,1,1,4,-,1.7,60.5,0.8,-,6.48
2011,La Liga,Getafe,Casquero Getafe/38/M(C) ,Casquero,35,M(C) ,180,73,19(9),28,19,9,1706,1,-,8,-,0.9,77.1,0.3,-,6.46
2011,La Liga,Getafe,Daniel Güiza Getafe/34/FW ,Daniel Güiza,31,FW ,180,80,15(17),32,15,17,1511,3,2,8,-,1.1,67.9,0.3,-,6.38
2011,La Liga,Getafe,Pablo Sarabia Getafe/22/AM(CLR) ,Pablo Sarabia,19,AM(CLR) ,176,70,10(9),19,10,9,984,-,1,3,1,1.2,65.8,0.2,-,6.31
2011,La Liga,Getafe,Adrián Colunga Getafe/29/AM(L)^FW ,Adrián Colunga,26,AM(L)^FW ,169,64,0(4),4,0,4,110,-,-,-,-,1,70.8,-,-,6.15
2011,La Liga,Getafe,Javier Arizmendi Getafe/30/AM(R)^FW ,Javier Arizmendi,27,AM(R)^FW ,189,76,0(3),3,0,3,52,-,-,1,-,-,52.9,0.3,-,6.08
2011,La Liga,Getafe,Samuel Sáiz Getafe/23/FW ,Samuel Sáiz,20,FW ,173,73,0(1),1,0,1,12,-,-,-,-,-,100,-,-,6.07
2011,La Liga,Getafe,Hugo Fraile Getafe/27/FW ,Hugo Fraile,24,FW ,176,73,0(1),1,0,1,12,-,-,-,-,1,50,-,-,6.05
2011,La Liga,Real Sociedad,David Zurutuza Real Sociedad/28/M(C) ,David Zurutuza,25,M(C) ,186,78,30(3),33,30,3,2547,3,2,4,-,0.9,80.3,1.7,1,7.32
2011,La Liga,Real Sociedad,Asier Illarramendi Real Sociedad/24/DM(C) ,Asier Illarramendi,21,DM(C) ,179,76,16(2),18,16,2,1459,-,1,3,1,1,79.8,0.8,-,7.3
2011,La Liga,Real Sociedad,Carlos Martínez Real Sociedad/28/D(R) ,Carlos Martínez,25,D(R) ,189,79,19(2),21,19,2,1711,-,2,2,1,0.2,68.1,0.8,1,7.27
2011,La Liga,Real Sociedad,Antoine Griezmann Real Sociedad/23/AM(CLR)^FW ,Antoine Griezmann,20,AM(CLR)^FW ,176,67,28(7),35,28,7,2627,7,4,5,-,2.7,73,0.9,5,7.22
2011,La Liga,Real Sociedad,Ion Ansotegi Real Sociedad/32/D(C) ,Ion Ansotegi,29,D(C) ,192,84,9(1),10,9,1,833,-,-,2,-,0.5,75.9,1.8,-,7.15
2011,La Liga,Real Sociedad,Gorka Elustondo Real Sociedad/27/D(C)^DM(C) ,Gorka Elustondo,24,D(C)^DM(C) ,184,79,16(1),17,16,1,1475,1,2,2,2,1.1,77.7,1.5,1,7.12
2011,La Liga,Real Sociedad,Alberto De la Bella Real Sociedad/28/D(L) ,Alberto De la Bella,25,D(L) ,182,82,21,21,21,0,1821,-,2,4,-,0.2,78.7,0.8,1,7.1
2011,La Liga,Real Sociedad,Carlos Vela Real Sociedad/25/AM(CLR)^FW ,Carlos Vela,22,AM(CLR)^FW ,177,75,28(7),35,28,7,2502,12,7,2,-,2.3,79.7,0.4,2,7.09
2011,La Liga,Real Sociedad,Mikel González Real Sociedad/29/D(CL) ,Mikel González,26,D(CL) ,190,79,25(3),28,25,3,2253,1,-,7,1,0.1,78.7,0.7,1,7.08
2011,La Liga,Real Sociedad,Daniel Estrada Real Sociedad/27/D(LR) ,Daniel Estrada,24,D(LR) ,179,74,25(4),29,25,4,2270,2,1,8,-,0.4,72.7,1.2,2,7.08
2011,La Liga,Real Sociedad,Claudio Bravo Real Sociedad/31/GK ,Claudio Bravo,28,GK ,185,84,37,37,37,0,3330,-,-,1,1,-,57,0.2,2,7.01
2011,La Liga,Real Sociedad,Xabi Prieto Real Sociedad/31/AM(CR) ,Xabi Prieto,28,AM(CR) ,186,76,25(9),34,25,9,2303,2,5,1,-,0.6,77.1,2.8,1,7
2011,La Liga,Real Sociedad,Iñigo Martínez Real Sociedad/23/D(C) ,Iñigo Martínez,20,D(C) ,181,77,26,26,26,0,2318,3,-,8,2,0.5,75.3,1.5,-,6.94
2011,La Liga,Real Sociedad,Vadim Demidov Real Sociedad/28/D(C) ,Vadim Demidov,25,D(C) ,185,80,20(3),23,20,3,1838,-,1,5,-,0.2,76.6,0.8,-,6.87
2011,La Liga,Real Sociedad,Liassine Cadamuro Real Sociedad/26/D(L) ,Liassine Cadamuro,23,D(L) ,186,76,13(6),19,13,6,1226,-,-,6,-,0.3,73.7,1.2,1,6.82
2011,La Liga,Real Sociedad,Mikel Aranburu Real Sociedad/35/M(C) ,Mikel Aranburu,32,M(C) ,180,70,26(3),29,26,3,2179,2,2,3,-,0.8,78,0.6,1,6.8
2011,La Liga,Real Sociedad,McDonald Mariga Real Sociedad/27/DM(C) ,McDonald Mariga,24,DM(C) ,187,80,10(4),14,10,4,954,-,-,1,-,1,79.4,0.5,-,6.79
2011,La Liga,Real Sociedad,Markel Bergara Real Sociedad/28/DM(C) ,Markel Bergara,25,DM(C) ,181,78,9(2),11,9,2,707,-,-,4,-,0.2,77,1.3,-,6.75
2011,La Liga,Real Sociedad,Imanol Agirretxe Real Sociedad/27/FW ,Imanol Agirretxe,24,FW ,187,77,27(9),36,27,9,2233,10,4,1,-,2.3,65.3,1.5,2,6.73
2011,La Liga,Real Sociedad,Eñaut Zubikarai Real Sociedad/30/GK ,Eñaut Zubikarai,27,GK ,185,84,2,2,2,0,180,-,-,1,-,-,68.4,-,-,6.67
2011,La Liga,Real Sociedad,Rubén Pardo Real Sociedad/22/DM(C) ,Rubén Pardo,19,DM(C) ,182,68,2(13),15,2,13,340,1,-,-,-,0.4,78.7,-,1,6.47
2011,La Liga,Real Sociedad,Diego Ifrán Real Sociedad/27/FW ,Diego Ifrán,24,FW ,174,74,4(12),16,4,12,478,1,-,4,-,1.4,60.8,0.4,-,6.29
2011,La Liga,Real Sociedad,Jeffrey Sarpong Real Sociedad/26/AM(L) ,Jeffrey Sarpong,23,AM(L) ,173,75,1(2),3,1,2,88,-,-,-,-,-,85.7,-,-,6.19
2011,La Liga,Real Sociedad,Joseba Llorente Real Sociedad/34/FW ,Joseba Llorente,31,FW ,184,72,2(16),18,2,16,359,-,-,4,-,0.7,64.5,0.1,-,6.06
2011,La Liga,Real Betis,Nacho Real Betis/34/D(L) ,Nacho9412,31,D(L) ,176,70,37,37,37,0,3318,1,-,8,-,0.1,73.1,1.8,4,7.42
2011,La Liga,Real Betis,Beñat Real Betis/27/M(C) ,Beñat,24,M(C) ,175,72,30(5),35,30,5,2660,6,5,11,-,2.2,81.4,0.2,4,7.23
2011,La Liga,Real Betis,Jefferson Montero Real Betis/25/AM(LR) ,Jefferson Montero,22,AM(LR) ,170,68,26(6),32,26,6,2071,1,3,2,-,1.9,70.8,0.4,2,7.17
2011,La Liga,Real Betis,Iriney Real Betis/33/DM(C) ,Iriney,30,DM(C) ,179,70,30(1),31,30,1,2554,-,-,12,-,0.7,86.4,0.9,1,7.05
2011,La Liga,Real Betis,Fabricio Real Betis/26/GK ,Fabricio,23,GK ,184,79,15,15,15,0,1350,-,-,3,-,-,49,0.5,1,7.04
2011,La Liga,Real Betis,Rubén Castro Real Betis/33/AM(CLR)^FW ,Rubén Castro,30,AM(CLR)^FW ,174,72,33(1),34,33,1,2963,16,5,5,-,3,75.6,0.1,2,7.03
2011,La Liga,Real Betis,Casto Real Betis/32/GK ,Casto,29,GK ,182,78,22,22,22,0,1980,-,-,3,1,-,63.1,0.5,2,7.02
2011,La Liga,Real Betis,Antonio Amaya Real Betis/31/D(C) ,Antonio Amaya,28,D(C) ,192,86,9(3),12,9,3,936,-,-,4,-,0.2,80.2,2.3,-,7.01
2011,La Liga,Real Betis,Ustaritz Real Betis/31/D(C) ,Ustaritz,28,D(C) ,183,77,6(1),7,6,1,514,-,-,-,-,0.4,82.8,0.9,-,6.97
2011,La Liga,Real Betis,Chechu Dorado Real Betis/32/D(C) ,Chechu Dorado,29,D(C) ,180,69,32(1),33,32,1,2925,1,-,5,1,0.3,80.7,0.6,1,6.96
2011,La Liga,Real Betis,José Cañas Real Betis/27/DM(C) ,José Cañas,24,DM(C) ,177,71,17(5),22,17,5,1598,-,-,6,-,0.4,83.1,1.6,-,6.95
2011,La Liga,Real Betis,Javi Chica Real Betis/29/D(LR) ,Javi Chica,26,D(LR) ,175,77,14(1),15,14,1,1239,-,2,3,-,0.3,74.3,0.7,-,6.95
2011,La Liga,Real Betis,Paulao Real Betis/32/D(C) ,Paulao,29,D(C) ,186,82,17,17,17,0,1495,-,-,4,-,0.5,86.7,1.9,-,6.94
2011,La Liga,Real Betis,Nono Real Betis/21/DM(C) ,Nono,18,DM(C) ,178,72,1(1),2,1,1,100,-,-,1,-,1.5,86.5,1,-,6.94
2011,La Liga,Real Betis,Roque Santa Cruz Real Betis/33/FW ,Roque Santa Cruz,30,FW ,191,83,20(13),33,20,13,1968,7,1,2,-,1.2,70.7,2.8,1,6.88
2011,La Liga,Real Betis,Isidoro Real Betis/28/D(R) ,Isidoro,25,D(R) ,180,71,10(1),11,10,1,894,-,-,4,-,0.4,73.5,0.5,-,6.85
2011,La Liga,Real Betis,Nélson Real Betis/31/D(R) ,Nélson,28,D(R) ,172,64,14,14,14,0,1213,1,-,2,-,0.4,78.8,0.1,-,6.75
2011,La Liga,Real Betis,Jonathan Pereira Real Betis/27/AM(L)^FW ,Jonathan Pereira,24,AM(L)^FW ,166,61,14(17),31,14,17,1459,4,6,8,-,1.3,70.7,0.1,-,6.73
2011,La Liga,Real Betis,Mario Real Betis/32/D(C) ,Mario14215,29,D(C) ,178,75,12,12,12,0,955,-,-,4,3,0.2,79.6,1.2,-,6.72
2011,La Liga,Real Betis,Álex Pozuelo Real Betis/23/AM(CR) ,Álex Pozuelo,20,AM(CR) ,170,63,10(8),18,10,8,1054,2,2,-,1,1.3,80.2,0.4,-,6.68
2011,La Liga,Real Betis,Salva Sevilla Real Betis/30/AM(CLR) ,Salva Sevilla,27,AM(CLR) ,178,71,19(7),26,19,7,1473,2,2,6,-,1.5,82.9,0.2,-,6.61
2011,La Liga,Real Betis,Iñaki Goitia Real Betis/32/GK ,Iñaki Goitia,29,GK ,188,79,1(1),2,1,1,109,-,-,-,-,-,58.1,-,-,6.6
2011,La Liga,Real Betis,Juanma Gómez Real Betis/33/M(R) ,Juanma Gómez,30,M(R) ,176,72,8(6),14,8,6,785,-,1,2,-,0.4,82.2,0.4,-,6.58
2011,La Liga,Real Betis,Álvaro Vadillo Real Betis/20/AM(LR) ,Álvaro Vadillo,17,AM(LR) ,180,63,2(2),4,2,2,114,-,-,-,-,0.5,76.2,0.5,-,6.58
2011,La Liga,Real Betis,Álex Martínez Real Betis/24/D(L) ,Álex Martínez,21,D(L) ,176,64,1(2),3,1,2,116,-,-,-,-,0.7,83.3,0.3,-,6.57
2011,La Liga,Real Betis,Jorge Molina Real Betis/32/FW ,Jorge Molina,29,FW ,189,83,14(12),26,14,12,1285,6,1,2,1,1.4,71.2,0.9,-,6.53
2011,La Liga,Real Betis,Dusko Tosic Real Betis/29/D ,Dusko Tosic,26,D ,184,80,0(1),1,0,1,36,-,-,-,-,-,72.2,1,-,6.49
2011,La Liga,Real Betis,Javier Matilla Real Betis/26/DM(C) ,Javier Matilla,23,DM(C) ,176,72,4(10),14,4,10,381,-,-,2,-,0.1,86.2,0.1,-,6.35
2011,La Liga,Real Betis,Momo Real Betis/32/AM(L) ,Momo,29,AM(L) ,184,67,0(2),2,0,2,22,-,-,1,-,0.5,87.5,-,-,6.33
2011,La Liga,Real Betis,Ezequiel Real Betis/23/M ,Ezequiel,20,M ,169,59,0(4),4,0,4,99,-,-,1,-,0.5,68.4,-,-,6.17
2011,La Liga,Real Betis,Sergio Rodríguez Real Betis/22/M ,Sergio Rodríguez,19,M ,169,65,0(3),3,0,3,114,-,-,-,-,0.7,81.8,-,-,6.07
2011,La Liga,Espanyol,Javi López Espanyol/28/D(R)^DM(C) ,Javi López,25,D(R)^DM(C) ,180,76,26(3),29,26,3,2294,1,3,10,1,0.6,76.1,1.5,2,7.23
2011,La Liga,Espanyol,Raúl Rodríguez Espanyol/27/D(CR)^DM(C) ,Raúl Rodríguez,24,D(CR)^DM(C) ,183,70,28,28,28,0,2439,-,-,6,-,0.5,81.1,1.4,3,7.19
2011,La Liga,Espanyol,Ernesto Galán Espanyol/28/D(CR) ,Ernesto Galán,25,D(CR) ,181,76,11,11,11,0,962,-,-,2,1,0.4,72.9,1.5,-,7.16
2011,La Liga,Espanyol,Dídac Vilá Espanyol/25/D(L) ,Dídac Vilá,22,D(L) ,184,74,37,37,37,0,3330,2,2,9,-,0.7,65.8,1,-,7.12
2011,La Liga,Espanyol,Kiko Casilla Espanyol/28/GK ,Kiko Casilla,25,GK ,191,84,15(1),16,15,1,1359,-,-,2,-,0.1,59.7,0.7,2,7.07
2011,La Liga,Espanyol,Sergio García Espanyol/31/AM(CR)^FW ,Sergio García,28,AM(CR)^FW ,174,72,21(3),24,21,3,1780,5,8,7,-,3,73.8,0.2,2,7.06
2011,La Liga,Espanyol,Joan Verdú Espanyol/31/M(C) ,Joan Verdú,28,M(C) ,178,71,36,36,36,0,3140,5,5,6,-,1.9,83.7,0.1,1,7.01
2011,La Liga,Espanyol,Philippe Coutinho Espanyol/22/AM(CLR) ,Philippe Coutinho,19,AM(CLR) ,171,71,14(2),16,14,2,1227,5,1,2,1,2.5,76.9,0.4,-,6.95
2011,La Liga,Espanyol,Héctor Moreno Espanyol/26/D(C) ,Héctor Moreno,23,D(C) ,183,80,35,35,35,0,3150,3,1,9,-,0.3,82.3,1.1,1,6.95
2011,La Liga,Espanyol,Romaric Espanyol/31/D(C)^M(CL) ,Romaric,28,D(C)^M(CL) ,187,88,22(6),28,22,6,1903,3,1,7,-,2.1,82.7,1.3,3,6.93
2011,La Liga,Espanyol,Kalu Uche Espanyol/31/AM(CR)^FW ,Kalu Uche,28,AM(CR)^FW ,179,79,11(4),15,11,4,918,6,1,1,-,2.2,69.3,1.7,1,6.91
2011,La Liga,Espanyol,Cristian Álvarez Espanyol/28/GK ,Cristian Álvarez,25,GK ,185,85,23,23,23,0,2062,-,-,3,-,-,65.3,0.3,-,6.89
2011,La Liga,Espanyol,Víctor Sánchez Espanyol/27/D(R)^M(C) ,Víctor Sánchez,24,D(R)^M(C) ,174,72,5(1),6,5,1,460,-,1,3,-,0.2,84.6,0.5,-,6.85
2011,La Liga,Espanyol,Javi Márquez Espanyol/28/M(C) ,Javi Márquez,25,M(C) ,179,71,8(1),9,8,1,607,-,-,5,-,1.6,78.5,0.8,-,6.8
2011,La Liga,Espanyol,Juan Forlín Espanyol/26/D(C)^DM(C) ,Juan Forlín,23,D(C)^DM(C) ,180,77,26(2),28,26,2,2288,-,1,12,2,0.1,75.3,1.2,-,6.75
2011,La Liga,Espanyol,Vladimir Weiss Espanyol/24/AM(CLR) ,Vladimir Weiss,21,AM(CLR) ,173,71,19(9),28,19,9,1812,2,3,13,-,0.9,77.3,-,-,6.74
2011,La Liga,Espanyol,Thievy Espanyol/22/AM(L)^FW ,Thievy,19,AM(L)^FW ,182,74,11(8),19,11,8,1157,1,3,5,-,1.1,79.6,0.5,-,6.72
2011,La Liga,Espanyol,Raúl Baena Espanyol/25/DM(C) ,Raúl Baena,22,DM(C) ,179,73,22(10),32,22,10,2140,1,1,9,-,0.4,85.6,0.7,-,6.62
2011,La Liga,Espanyol,Albín Espanyol/28/AM(CL) ,Albín,25,AM(CL) ,179,77,2(4),6,2,4,166,1,-,1,-,0.8,76.8,0.5,-,6.47
2011,La Liga,Espanyol,Jordi Amat Espanyol/22/D(C) ,Jordi Amat,19,D(C) ,184,78,8(2),10,8,2,756,-,-,4,1,-,75,0.2,-,6.39
2011,La Liga,Espanyol,Cristian Gómez Espanyol/25/DM(C) ,Cristian Gómez,22,DM(C) ,181,75,10(9),19,10,9,913,1,-,5,-,0.2,87,0.2,-,6.36
2011,La Liga,Espanyol,Álvaro Vázquez Espanyol/23/FW ,Álvaro Vázquez,20,FW ,182,71,19(9),28,19,9,1637,5,1,2,-,1.4,71.3,0.2,-,6.36
2011,La Liga,Espanyol,Rui Fonte Espanyol/24/AM(R) ,Rui Fonte,21,AM(R) ,181,73,7(12),19,7,12,724,1,1,2,-,0.8,78.1,0.4,-,6.31
2011,La Liga,Espanyol,Luis García Espanyol/33/AM(CLR) ,Luis García9422,30,AM(CLR) ,177,69,1,1,1,0,61,-,-,-,-,1,47.6,-,-,6.29
2011,La Liga,Espanyol,Jesús Dátolo Espanyol/30/M(CL) ,Jesús Dátolo,27,M(CL) ,177,73,2(3),5,2,3,239,-,-,1,-,-,80.5,0.2,-,6.26
2011,La Liga,Espanyol,Walter Pandiani Espanyol/38/FW ,Walter Pandiani,35,FW ,185,75,0(16),16,0,16,278,3,1,3,1,0.6,67.3,0.4,-,6.21
2011,La Liga,Espanyol,Paul Quaye Espanyol/19/M ,Paul Quaye,16,M ,178,76,0(1),1,0,1,3,-,-,-,-,-,100,-,-,6.19
2011,La Liga,Espanyol,Bubacar Njie Kambi Espanyol/26/FW ,Bubacar Njie Kambi,23,FW ,178,77,0(1),1,0,1,5,-,-,-,-,-,50,-,-,6.03
2011,La Liga,Espanyol,Cristian Alfonso Espanyol/25/M ,Cristian Alfonso,22,M ,183,77,0(5),5,0,5,48,-,-,-,-,0.4,93.1,-,-,6
2011,La Liga,Rayo Vallecano,Javi Fuego Rayo Vallecano/30/DM(C) ,Javi Fuego,27,DM(C) ,181,76,31,31,31,0,2745,-,-,8,-,0.4,76.1,1.6,3,7.48
2011,La Liga,Rayo Vallecano,Emiliano Armenteros Rayo Vallecano/28/AM(CLR) ,Emiliano Armenteros,25,AM(CLR) ,179,78,12(1),13,12,1,1002,2,2,1,-,1.2,69.5,1.7,1,7.47
2011,La Liga,Rayo Vallecano,Michu Rayo Vallecano/28/AM(C)^FW ,Michu,25,AM(C)^FW ,191,76,37,37,37,0,3288,15,3,9,1,2.4,68.4,4.1,1,7.24
2011,La Liga,Rayo Vallecano,Diego Costa Rayo Vallecano/26/FW ,Diego Costa,23,FW ,188,85,15(1),16,15,1,1325,10,4,9,-,2.8,70.1,1.2,2,7.18
2011,La Liga,Rayo Vallecano,Casado Rayo Vallecano/28/D(L) ,Casado,25,D(L) ,173,72,32,32,32,0,2781,-,2,16,1,0.5,67.6,1,1,7.12
2011,La Liga,Rayo Vallecano,Jordi Figueras Rayo Vallecano/27/D(C) ,Jordi Figueras,24,D(C) ,185,82,17,17,17,0,1530,-,-,6,-,0.3,75.3,0.8,1,7.04
2011,La Liga,Rayo Vallecano,Piti Rayo Vallecano/33/AM(CLR) ,Piti,30,AM(CLR) ,179,79,29(6),35,29,6,2421,3,4,5,-,2.3,70.8,0.6,1,7.03
2011,La Liga,Rayo Vallecano,Alejandro Arribas Rayo Vallecano/25/D(C) ,Alejandro Arribas,22,D(C) ,182,74,34,34,34,0,2999,1,1,17,-,0.5,68.6,1.3,3,6.95
2011,La Liga,Rayo Vallecano,Tito Rayo Vallecano/29/D(CR) ,Tito,26,D(CR) ,174,62,36,36,36,0,3166,1,1,12,-,0.3,69.5,1.4,-,6.94
2011,La Liga,Rayo Vallecano,Roberto Trashorras Rayo Vallecano/33/M(CR) ,Roberto Trashorras,30,M(CR) ,177,70,18(11),29,18,11,1680,2,4,4,-,1.4,79.2,0.3,-,6.87
2011,La Liga,Rayo Vallecano,Botelho Rayo Vallecano/24/D(L)^M(L) ,Botelho,21,D(L)^M(L) ,188,80,8(3),11,8,3,735,1,1,4,1,0.4,68.9,0.5,1,6.83
2011,La Liga,Rayo Vallecano,Joel Robles Rayo Vallecano/24/GK ,Joel Robles,21,GK ,195,90,13,13,13,0,1170,-,1,-,-,-,53.5,0.2,-,6.79
2011,La Liga,Rayo Vallecano,Daniel Giménez Rayo Vallecano/31/GK ,Daniel Giménez,28,GK ,182,77,11,11,11,0,957,-,-,1,-,-,55.6,0.6,1,6.79
2011,La Liga,Rayo Vallecano,José María Movilla Rayo Vallecano/39/DM(C) ,José María Movilla,36,DM(C) ,170,71,36(2),38,36,2,2848,2,3,4,-,0.7,77.9,0.2,-,6.74
2011,La Liga,Rayo Vallecano,Mikel Labaka Rayo Vallecano/34/D(C) ,Mikel Labaka,31,D(C) ,185,79,12(1),13,12,1,1002,1,-,-,1,0.8,71,2.8,-,6.71
2011,La Liga,Rayo Vallecano,Jorge Pulido Rayo Vallecano/23/D(C) ,Jorge Pulido,20,D(C) ,184,72,13(1),14,13,1,1133,-,-,8,-,0.1,72.4,0.9,-,6.62
2011,La Liga,Rayo Vallecano,Raúl Tamudo Rayo Vallecano/37/FW ,Raúl Tamudo,34,FW ,180,74,17(15),32,17,15,1635,9,2,6,-,1.5,70.2,0.7,-,6.56
2011,La Liga,Rayo Vallecano,David Cobeño Rayo Vallecano/32/GK ,David Cobeño,29,GK ,185,82,14(1),15,14,1,1295,-,-,1,-,-,63.2,0.1,1,6.54
2011,La Liga,Rayo Vallecano,Alberto Perea Rayo Vallecano/23/AM(R) ,Alberto Perea,20,AM(R) ,177,67,0(1),1,0,1,10,-,-,-,-,1,42.9,-,-,6.53
2011,La Liga,Rayo Vallecano,Lass Rayo Vallecano/22/AM(LR) ,Lass,19,AM(LR) ,174,71,15(13),28,15,13,1565,3,4,8,-,1.2,69,0.3,-,6.49
2011,La Liga,Rayo Vallecano,Raúl Bravo Rayo Vallecano/33/D(L) ,Raúl Bravo,30,D(L) ,170,69,5(1),6,5,1,400,-,-,-,-,0.5,74.8,1,-,6.47
2011,La Liga,Rayo Vallecano,Rafa García Rayo Vallecano/28/D ,Rafa García,25,D ,188,84,1(3),4,1,3,152,-,-,1,-,0.3,76.6,0.8,-,6.4
2011,La Liga,Rayo Vallecano,Míchel Rayo Vallecano/38/FW ,Míchel1606,35,FW ,174,66,2(7),9,2,7,237,-,1,-,-,0.2,82.6,-,-,6.32
2011,La Liga,Rayo Vallecano,Rayco Rayo Vallecano/27/FW ,Rayco,24,FW ,165,64,1(5),6,1,5,212,-,-,1,-,0.3,74.4,0.5,-,6.3
2011,La Liga,Rayo Vallecano,Diamanka Rayo Vallecano/24/M ,Diamanka,21,M ,184,76,2(5),7,2,5,290,-,-,2,-,0.3,74.6,0.4,-,6.3
2011,La Liga,Rayo Vallecano,Andrija Delibasic Rayo Vallecano/33/FW ,Andrija Delibasic,30,FW ,187,84,5(14),19,5,14,615,1,-,3,-,0.6,72.7,0.8,-,6.25
2011,La Liga,Rayo Vallecano,Sergio Koke Rayo Vallecano/31/FW ,Sergio Koke,28,FW ,180,74,0(5),5,0,5,131,1,-,-,-,0.4,75.6,0.2,-,6.25
2011,La Liga,Rayo Vallecano,Dani Pacheco Rayo Vallecano/23/FW ,Dani Pacheco,20,FW ,170,65,0(11),11,0,11,266,-,-,-,-,0.6,79.2,-,-,6.25
2011,La Liga,Rayo Vallecano,Diego Benito Rayo Vallecano/26/M ,Diego Benito,23,M ,178,69,0(4),4,0,4,33,-,-,-,-,0.8,66.7,-,-,6.06
2011,La Liga,Rayo Vallecano,Néstor Susaeta Rayo Vallecano/29/M ,Néstor Susaeta,26,M ,177,74,0(2),2,0,2,16,-,-,-,-,-,100,-,-,6.03
2011,La Liga,Rayo Vallecano,Aitor Núñez Rayo Vallecano/27/D(R) ,Aitor Núñez,24,D(R) ,177,70,0(1),1,0,1,61,-,-,-,-,-,70,-,-,6
2011,La Liga,Rayo Vallecano,Rober Rayo Vallecano/22/D ,Rober,19,D ,182,76,2,2,2,0,95,-,-,1,-,-,46.2,-,-,5.92
2011,La Liga,Zaragoza,Apoño Zaragoza/30/M(CR) ,Apoño,27,M(CR) ,173,72,16(1),17,16,1,1386,5,1,4,-,1.6,75,1.1,1,7.29
2011,La Liga,Zaragoza,Leonardo Ponzio Zaragoza/32/D(LR)^DM(C) ,Leonardo Ponzio,29,D(LR)^DM(C) ,178,75,16,16,16,0,1395,1,1,5,-,1.3,70.4,1.6,-,7.29
2011,La Liga,Zaragoza,Pablo Álvarez Zaragoza/30/D(LR) ,Pablo Álvarez20359,27,D(LR) ,176,78,15,15,15,0,1350,-,-,6,1,0.8,69.2,1.3,-,7.11
2011,La Liga,Zaragoza,Adam Pintér Zaragoza/26/D(C)^DM(C) ,Adam Pintér,23,D(C)^DM(C) ,190,76,14(3),17,14,3,1259,-,-,6,-,0.7,75.5,1.8,1,7.1
2011,La Liga,Zaragoza,Paulo Da Silva Zaragoza/34/D(C) ,Paulo Da Silva,31,D(C) ,180,76,27(2),29,27,2,2469,1,-,4,-,0.3,70.8,2,2,7.09
2011,La Liga,Zaragoza,Javier Paredes Zaragoza/32/D(CL) ,Javier Paredes,29,D(CL) ,175,74,32,32,32,0,2778,-,-,16,-,0.2,67.9,1.2,2,7.04
2011,La Liga,Zaragoza,Ivan Obradovic Zaragoza/26/D(L) ,Ivan Obradovic,23,D(L) ,181,74,13(4),17,13,4,1178,-,-,1,-,0.6,75.3,1.1,1,6.96
2011,La Liga,Zaragoza,Roberto Zaragoza/28/GK ,Roberto19442,25,GK ,192,76,38,38,38,0,3420,-,-,4,-,-,40.9,0.1,2,6.95
